date	time	comment	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1_heat_in	ai12:_HEAT_T1_heat_in_Stabw	ai13:_HEAT_T2_core_out	ai13:_HEAT_T2_core_out_Stabw	ai14:_HEAT_T3_core_in	ai14:_HEAT_T3_core_in_Stabw	ai15:_HEAT_T4_heat_out	ai15:_HEAT_T4_heat_out_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
					°C	°C	V	V	°C	°C	°C	°C	°C	°C	°C	°C			°C	°C	V	V	°C	°C	V	V	°C	°C	V	V	°C	°C	°C	°C	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/Min	L/Min	L/Min	L/Min
																																																		
16.06.2025	16:33:48.4		6.191632E-4	2.013704E-3	2.226689E+1	1.609093E-3	2.280577E+0	6.215320E-3	1.923390E+1	2.672904E-3	1.690837E+1	3.800946E-3	2.024582E+1	1.799199E-3	1.249728E+1	2.082986E-2	1.084445E+0	8.873216E-2	2.213080E+1	1.485547E-3	5.368775E-1	2.945550E-3	2.182145E+1	1.684646E-3	1.750457E+0	7.538348E-3	2.178097E+1	1.964096E-3	5.901033E-1	5.547887E-3	2.219190E+1	2.651128E-3	2.215202E+1	4.516196E-3	3.027342E+0	0.000000E+0	3.490737E+2	3.500000E+2	6.474600E+0	6.600000E+0	3.600000E-1	0.000000E+0	1.431645E-1	0.000000E+0	6.647468E-1	0.000000E+0	1.715823E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:33:49.4		8.736674E-4	2.763137E-3	2.226546E+1	7.657386E-4	2.279331E+0	5.056141E-3	1.923281E+1	1.125628E-3	1.691143E+1	3.478742E-3	2.024363E+1	2.583742E-3	1.246313E+1	1.356940E-2	1.095149E+0	8.509152E-2	2.213081E+1	1.485001E-3	5.364688E-1	2.105630E-3	2.182276E+1	2.052761E-3	1.750092E+0	6.153051E-3	2.178034E+1	2.694288E-3	5.898988E-1	4.515213E-3	2.219079E+1	3.396041E-3	2.215336E+1	1.540027E-3	2.800000E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.474600E+0	6.600000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:33:50.4		1.760111E-3	5.625246E-3	2.226427E+1	1.462995E-3	2.275741E+0	4.710233E-3	1.923508E+1	2.085672E-3	1.691282E+1	3.206180E-3	2.023844E+1	3.129437E-3	1.245031E+1	1.280898E-2	1.092701E+0	7.025511E-2	2.213136E+1	1.989384E-3	5.364603E-1	2.502156E-3	2.182077E+1	4.866838E-3	1.749746E+0	5.921231E-3	2.178204E+1	3.321758E-3	5.895803E-1	4.129667E-3	2.218904E+1	4.566422E-3	2.215269E+1	1.573205E-3	2.886952E+0	0.000000E+0	3.489130E+2	3.500000E+2	6.472986E+0	6.600000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	8.673931E-1	0.000000E+0	1.108690E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:33:51.4		1.267928E-3	4.117858E-3	2.226758E+1	4.687977E-4	2.280384E+0	4.583610E-3	1.924102E+1	1.728806E-3	1.691811E+1	1.765761E-3	2.024262E+1	4.668652E-3	1.244321E+1	2.608483E-2	1.091860E+0	8.278508E-2	2.213270E+1	1.093149E-3	5.367649E-1	2.170460E-3	2.181829E+1	5.835146E-3	1.750379E+0	3.695680E-3	2.178752E+1	5.585500E-3	5.899537E-1	3.132800E-3	2.219798E+1	6.386188E-3	2.215589E+1	2.444848E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.804735E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:33:52.4		1.861060E-3	6.278956E-3	2.226746E+1	2.107518E-3	2.284524E+0	4.382317E-3	1.923675E+1	4.423434E-3	1.691887E+1	2.021171E-3	2.024264E+1	2.458557E-3	1.245361E+1	1.850317E-2	1.087663E+0	8.065978E-2	2.212997E+1	4.658139E-3	5.368582E-1	1.304072E-3	2.182065E+1	3.611469E-3	1.751252E+0	5.515105E-3	2.178324E+1	2.096161E-3	5.903635E-1	4.901781E-3	2.219017E+1	9.672760E-3	2.215504E+1	1.245083E-3	2.792464E+0	0.000000E+0	3.494859E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.471741E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.794348E-1	0.000000E+0
16.06.2025	16:33:53.4		2.876620E-3	1.064222E-2	2.227199E+1	2.120236E-3	2.288136E+0	5.186140E-3	1.924085E+1	5.438623E-3	1.691892E+1	3.571509E-3	2.024641E+1	3.840159E-3	1.247503E+1	6.814837E-3	1.093060E+0	8.056714E-2	2.213965E+1	4.839425E-3	5.370386E-1	2.575460E-3	2.182471E+1	7.455453E-4	1.751733E+0	8.413247E-3	2.178777E+1	5.942032E-3	5.906219E-1	7.273856E-3	2.220044E+1	4.134531E-3	2.215693E+1	1.623639E-3	2.400000E+0	0.000000E+0	3.484922E+2	3.500000E+2	6.472279E+0	6.600000E+0	2.981280E-1	0.000000E+0	1.671867E-1	0.000000E+0	7.031200E-1	0.000000E+0	1.656267E-1	0.000000E+0	1.396880E-1	0.000000E+0
16.06.2025	16:33:54.4		3.131114E-3	1.183214E-2	2.227386E+1	1.839301E-3	2.289188E+0	5.502245E-3	1.924321E+1	5.416969E-3	1.691911E+1	4.041342E-3	2.024809E+1	4.721482E-3	1.248118E+1	4.169398E-3	1.095678E+0	8.164032E-2	2.214364E+1	4.368844E-3	5.371066E-1	3.134095E-3	2.182582E+1	3.582695E-15	1.751829E+0	9.122922E-3	2.179025E+1	7.935369E-3	5.906857E-1	7.863467E-3	2.220575E+1	1.724448E-3	2.215792E+1	1.954457E-3	2.400000E+0	0.000000E+0	3.480000E+2	3.500000E+2	6.482025E+0	6.600000E+0	1.800000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:33:55.4		3.553384E-3	1.310275E-2	2.227503E+1	2.320481E-3	2.281781E+0	1.035776E-2	1.923668E+1	1.257224E-3	1.691141E+1	2.716601E-3	2.024321E+1	6.044398E-3	1.246251E+1	1.795626E-2	1.090699E+0	6.651624E-2	2.213657E+1	2.001241E-3	5.376910E-1	4.011041E-3	2.182378E+1	2.316470E-3	1.752111E+0	1.060506E-2	2.178748E+1	1.993029E-3	5.916081E-1	8.333881E-3	2.219394E+1	1.702610E-3	2.215220E+1	1.743437E-3	2.800000E+0	0.000000E+0	3.499268E+2	3.500000E+2	6.465575E+0	6.600000E+0	3.129278E-1	0.000000E+0	1.784536E-1	0.000000E+0	7.176804E-1	0.000000E+0	1.892268E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:33:56.4		1.250162E-3	4.179511E-3	2.226888E+1	2.158287E-3	2.275774E+0	6.532887E-3	1.923689E+1	2.645107E-3	1.690805E+1	9.547299E-3	2.024527E+1	2.650797E-3	1.243589E+1	9.210302E-3	1.086723E+0	6.225920E-2	2.213266E+1	6.237144E-4	5.370176E-1	3.311579E-3	2.182130E+1	1.220059E-3	1.750499E+0	9.182613E-3	2.178735E+1	3.690624E-3	5.905949E-1	6.706922E-3	2.219061E+1	5.401036E-3	2.215521E+1	6.395685E-4	2.800000E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.459750E+0	6.600000E+0	3.600000E-1	0.000000E+0	1.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:33:57.4		1.111196E-3	3.999780E-3	2.226614E+1	3.749722E-3	2.271659E+0	8.738496E-3	1.923728E+1	5.014978E-3	1.690489E+1	9.053918E-3	2.024000E+1	3.136869E-3	1.244123E+1	1.361868E-2	1.083255E+0	6.192607E-2	2.213624E+1	4.327197E-3	5.363426E-1	4.366576E-3	2.182052E+1	3.907738E-3	1.748570E+0	4.956692E-3	2.178285E+1	1.869604E-3	5.893745E-1	3.827971E-3	2.218947E+1	3.652889E-3	2.215488E+1	1.249181E-3	2.800000E+0	0.000000E+0	3.487748E+2	3.500000E+2	6.482025E+0	6.600000E+0	3.000000E-1	0.000000E+0	1.533124E-1	0.000000E+0	6.099371E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.490063E-1	0.000000E+0
