date	time	comment	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1_heat_in	ai12:_HEAT_T1_heat_in_Stabw	ai13:_HEAT_T2_core_out	ai13:_HEAT_T2_core_out_Stabw	ai14:_HEAT_T3_core_in	ai14:_HEAT_T3_core_in_Stabw	ai15:_HEAT_T4_heat_out	ai15:_HEAT_T4_heat_out_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
					°C	°C	V	V	°C	°C	°C	°C	°C	°C	°C	°C			°C	°C	V	V	°C	°C	V	V	°C	°C	V	V	°C	°C	°C	°C	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/Min	L/Min	L/Min	L/Min
																																																		
16.06.2025	16:30:40.5		6.041047E-4	1.656630E-3	2.228627E+1	1.142301E-3	2.202628E+0	9.500546E-3	2.000492E+1	8.011874E-4	1.879051E+1	9.165628E-3	2.035928E+1	6.293168E-3	1.256756E+1	2.842475E-2	3.256205E-1	7.775236E-2	2.215155E+1	1.599413E-3	5.368171E-1	3.926852E-3	2.184201E+1	2.856873E-3	1.748195E+0	6.396780E-3	2.179774E+1	5.256852E-3	5.893471E-1	4.970998E-3	2.220252E+1	3.655633E-3	2.216316E+1	2.399095E-3	2.800000E+0	0.000000E+0	3.502172E+2	3.500000E+2	3.236651E+0	3.300000E+0	3.000000E-1	0.000000E+0	1.521840E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:30:41.5		1.852404E-3	5.700718E-3	2.227800E+1	2.407851E-3	2.210092E+0	7.670406E-3	2.001157E+1	5.547435E-3	1.880593E+1	4.201877E-3	2.036282E+1	1.508603E-3	1.253027E+1	4.676010E-2	3.213358E-1	7.153803E-2	2.215329E+1	5.221642E-3	5.368334E-1	2.378667E-3	2.183555E+1	2.027054E-3	1.749359E+0	7.644135E-3	2.179777E+1	2.301731E-3	5.897973E-1	5.570741E-3	2.220574E+1	1.561665E-3	2.216400E+1	4.444944E-3	2.966773E+0	0.000000E+0	3.491873E+2	3.500000E+2	3.222450E+0	3.300000E+0	3.250160E-1	0.000000E+0	1.791533E-1	0.000000E+0	8.374600E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.325080E-1	0.000000E+0
16.06.2025	16:30:42.5		1.405599E-3	4.292286E-3	2.227817E+1	8.354746E-4	2.218016E+0	5.569648E-3	2.001465E+1	5.697002E-3	1.880835E+1	2.123739E-3	2.035920E+1	3.253703E-3	1.253627E+1	3.487819E-2	3.249586E-1	8.848071E-2	2.215061E+1	4.083649E-3	5.364579E-1	1.357425E-3	2.183572E+1	3.859741E-3	1.747952E+0	3.705759E-3	2.180262E+1	3.142950E-3	5.887480E-1	2.884219E-3	2.220627E+1	3.575796E-3	2.216261E+1	3.459827E-3	3.200000E+0	0.000000E+0	3.487500E+2	3.500000E+2	3.222450E+0	3.300000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:30:43.5		8.113278E-4	2.022164E-3	2.227664E+1	2.777098E-3	2.226956E+0	1.055846E-2	2.000741E+1	1.466419E-3	1.879357E+1	1.068894E-2	2.035075E+1	1.924352E-3	1.258270E+1	3.248863E-2	3.355279E-1	1.006574E-1	2.214382E+1	2.763241E-3	5.363894E-1	1.207978E-3	2.182855E+1	2.715263E-3	1.747810E+0	2.571011E-3	2.179805E+1	3.164519E-3	5.888756E-1	2.239503E-3	2.219817E+1	1.328760E-3	2.216392E+1	2.934322E-3	3.126796E+0	0.000000E+0	3.487500E+2	3.500000E+2	3.235941E+0	3.300000E+0	3.545097E-1	0.000000E+0	1.545753E-1	0.000000E+0	6.274517E-1	0.000000E+0	1.908494E-1	0.000000E+0	1.472548E-1	0.000000E+0
16.06.2025	16:30:44.5		2.465869E-3	7.946086E-3	2.227338E+1	7.807841E-4	2.242250E+0	8.814612E-3	2.000247E+1	1.774581E-3	1.878468E+1	7.589581E-3	2.034549E+1	2.201463E-3	1.257576E+1	2.251613E-2	3.260017E-1	7.542041E-2	2.213908E+1	3.391577E-3	5.361804E-1	2.757132E-3	2.182730E+1	1.434284E-3	1.747517E+0	4.740347E-3	2.179087E+1	2.946076E-3	5.884981E-1	3.766033E-3	2.219308E+1	3.694614E-3	2.215432E+1	5.061993E-3	2.400000E+0	0.000000E+0	3.487500E+2	3.500000E+2	3.226279E+0	3.300000E+0	3.309387E-1	0.000000E+0	1.742177E-1	0.000000E+0	8.226532E-1	0.000000E+0	1.515645E-1	0.000000E+0	1.354694E-1	0.000000E+0
16.06.2025	16:30:45.5		1.470316E-3	4.669254E-3	2.227345E+1	7.231808E-4	2.263017E+0	1.061443E-2	2.000596E+1	2.356414E-3	1.878943E+1	3.044501E-3	2.034396E+1	2.437433E-3	1.257509E+1	1.107473E-2	3.308605E-1	7.695781E-2	2.213901E+1	4.544988E-3	5.368038E-1	2.763337E-3	2.183517E+1	5.252914E-3	1.750044E+0	1.259773E-2	2.179059E+1	4.114882E-3	5.904753E-1	9.960444E-3	2.219694E+1	1.435441E-3	2.215938E+1	3.987164E-3	2.400000E+0	0.000000E+0	3.487500E+2	3.500000E+2	3.229875E+0	3.300000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:30:46.5		2.941407E-3	1.116456E-2	2.227514E+1	1.105360E-3	2.275000E+0	7.458550E-3	2.000629E+1	5.373852E-4	1.879223E+1	6.162060E-3	2.035128E+1	3.598795E-3	1.260290E+1	3.563666E-3	3.348850E-1	8.803240E-2	2.213870E+1	3.945913E-3	5.366170E-1	1.641025E-3	2.183275E+1	5.113683E-3	1.749116E+0	7.019224E-3	2.178978E+1	1.265065E-3	5.893917E-1	5.075951E-3	2.219963E+1	1.158518E-4	2.216199E+1	4.910174E-3	2.400000E+0	0.000000E+0	3.488877E+2	3.500000E+2	3.249423E+0	3.300000E+0	3.489823E-1	0.000000E+0	1.591814E-1	0.000000E+0	6.275443E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.444911E-1	0.000000E+0
16.06.2025	16:30:47.5		2.878818E-3	1.120438E-2	2.228214E+1	4.082311E-3	2.274806E+0	1.010112E-2	2.001412E+1	3.957305E-3	1.879049E+1	4.564170E-3	2.035167E+1	3.563619E-3	1.259943E+1	1.139387E-2	3.317868E-1	9.098610E-2	2.214801E+1	6.906158E-3	5.359218E-1	4.108473E-3	2.183388E+1	4.290043E-3	1.747987E+0	4.880391E-3	2.179784E+1	4.543122E-3	5.885441E-1	3.524588E-3	2.220282E+1	1.942462E-3	2.216428E+1	2.644134E-3	2.609972E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.233402E+0	3.300000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	8.287394E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:30:48.5		1.763633E-3	7.090957E-3	2.228365E+1	1.278382E-3	2.269611E+0	9.938051E-3	2.001831E+1	2.569358E-3	1.879021E+1	3.619527E-3	2.035389E+1	2.471241E-3	1.260964E+1	6.380087E-3	3.266561E-1	7.630688E-2	2.215167E+1	3.266549E-3	5.373605E-1	5.363679E-3	2.183636E+1	1.733187E-3	1.750562E+0	1.067823E-2	2.180297E+1	4.589024E-3	5.902784E-1	7.894502E-3	2.220637E+1	4.665763E-3	2.216346E+1	1.044000E-3	2.800000E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.229875E+0	3.300000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:30:49.5		1.589085E-3	5.682200E-3	2.227801E+1	2.363669E-3	2.271814E+0	1.017864E-2	2.001081E+1	2.788003E-3	1.878040E+1	3.143443E-3	2.035119E+1	2.978708E-3	1.260373E+1	4.207145E-2	3.383559E-1	7.169958E-2	2.214688E+1	2.935965E-3	5.368004E-1	3.820945E-3	2.183174E+1	3.506114E-3	1.749714E+0	7.274849E-3	2.179587E+1	3.233339E-3	5.894971E-1	5.138637E-3	2.220442E+1	2.386559E-3	2.216681E+1	3.152175E-3	2.800000E+0	0.000000E+0	3.489673E+2	3.500000E+2	3.226753E+0	3.300000E+0	3.252272E-1	0.000000E+0	1.289773E-1	0.000000E+0	6.869319E-1	0.000000E+0	1.065341E-1	0.000000E+0	1.413068E-1	0.000000E+0
16.06.2025	16:30:50.5		3.190883E-3	1.061256E-2	2.227592E+1	2.237176E-3	2.280618E+0	9.404496E-3	2.001039E+1	1.138617E-3	1.877985E+1	2.790393E-3	2.034895E+1	3.404904E-3	1.264270E+1	2.958374E-2	3.253327E-1	6.300730E-2	2.214580E+1	2.781169E-3	5.359096E-1	4.277285E-3	2.182781E+1	4.951460E-3	1.748194E+0	7.370391E-3	2.179303E+1	1.928396E-3	5.880808E-1	5.999813E-3	2.220162E+1	1.722055E-3	2.216313E+1	2.927600E-3	2.800000E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.232820E+0	3.300000E+0	3.123971E-1	0.000000E+0	2.301654E-1	0.000000E+0	8.095037E-1	0.000000E+0	1.206618E-1	0.000000E+0	1.380993E-1	0.000000E+0
16.06.2025	16:30:51.5		1.775530E-3	7.124940E-3	2.227692E+1	2.081976E-3	2.284956E+0	7.848300E-3	2.001495E+1	2.943325E-3	1.878440E+1	4.513593E-3	2.034565E+1	1.770952E-3	1.261329E+1	1.076086E-2	3.224787E-1	6.377898E-2	2.214160E+1	5.931173E-4	5.364248E-1	2.922084E-3	2.182530E+1	1.787210E-3	1.750323E+0	9.254846E-3	2.179537E+1	1.543372E-3	5.896892E-1	7.510646E-3	2.220025E+1	5.766586E-4	2.216472E+1	2.588321E-3	2.418744E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.230049E+0	3.300000E+0	3.585942E-1	0.000000E+0	2.476570E-1	0.000000E+0	7.464856E-1	0.000000E+0	1.988285E-1	0.000000E+0	1.492971E-1	0.000000E+0
16.06.2025	16:30:52.5		1.238278E-3	5.704340E-3	2.227725E+1	2.098559E-3	2.285559E+0	7.479049E-3	2.001611E+1	3.621246E-3	1.878552E+1	5.028126E-3	2.034481E+1	1.284602E-3	1.260138E+1	7.281963E-3	3.230414E-1	6.471173E-2	2.214036E+1	7.165390E-15	5.366223E-1	2.454730E-3	2.182478E+1	8.164313E-4	1.751022E+0	9.668408E-3	2.179609E+1	1.516268E-3	5.902378E-1	7.779126E-3	2.220002E+1	2.331891E-4	2.216557E+1	2.565158E-3	2.831670E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.230463E+0	3.300000E+0	3.000000E-1	0.000000E+0	1.730206E-1	0.000000E+0	6.690619E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:30:53.5		2.560524E-3	8.934554E-3	2.227229E+1	6.997740E-3	2.249861E+0	7.645699E-3	2.000826E+1	3.059814E-3	1.879483E+1	4.890659E-3	2.035029E+1	2.377103E-3	1.253393E+1	6.552900E-3	3.138692E-1	7.683178E-2	2.213715E+1	9.516519E-3	5.368013E-1	1.764373E-3	2.183202E+1	2.015546E-3	1.750102E+0	5.204732E-3	2.180052E+1	4.685195E-3	5.895632E-1	3.714072E-3	2.220377E+1	6.239698E-4	2.216405E+1	3.009134E-3	2.400000E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.222450E+0	3.300000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:30:54.5		1.022955E-3	2.881136E-3	2.227611E+1	1.741546E-3	2.265834E+0	7.366764E-3	2.001458E+1	4.172146E-3	1.879221E+1	3.689156E-3	2.034518E+1	4.018695E-3	1.258536E+1	4.004850E-2	3.250055E-1	7.453397E-2	2.214234E+1	4.268540E-3	5.365437E-1	1.690811E-3	2.182937E+1	5.362520E-3	1.749211E+0	6.253515E-3	2.179506E+1	3.993957E-3	5.892398E-1	4.234696E-3	2.220104E+1	1.210799E-3	2.216277E+1	1.386419E-3	3.200000E+0	0.000000E+0	3.482524E+2	3.500000E+2	3.232444E+0	3.300000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:30:55.5		1.636047E-3	5.075427E-3	2.227686E+1	1.242576E-3	2.291220E+0	7.144283E-3	2.001126E+1	1.532424E-3	1.879258E+1	3.136862E-3	2.034586E+1	4.686750E-3	1.259351E+1	4.495072E-2	3.253058E-1	8.971546E-2	2.214091E+1	3.347435E-3	5.369971E-1	3.392402E-3	2.182400E+1	3.866236E-3	1.748711E+0	4.195741E-3	2.178935E+1	3.323548E-3	5.889790E-1	3.615282E-3	2.219365E+1	4.492964E-3	2.216211E+1	1.496492E-3	3.200000E+0	0.000000E+0	3.487500E+2	3.500000E+2	3.252150E+0	3.300000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:30:56.5		2.047950E-3	9.911434E-3	2.227641E+1	2.227082E-3	2.299011E+0	9.159015E-3	2.001183E+1	2.310089E-3	1.879309E+1	5.187562E-3	2.035152E+1	1.418948E-3	1.257680E+1	4.662140E-2	3.243291E-1	6.732937E-2	2.214713E+1	2.221418E-3	5.370751E-1	3.861896E-3	2.182791E+1	7.953741E-4	1.749970E+0	8.262643E-3	2.179450E+1	2.058676E-3	5.900318E-1	7.467871E-3	2.220109E+1	4.883011E-3	2.216529E+1	5.576609E-3	2.800000E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.240914E+0	3.300000E+0	2.846004E-1	0.000000E+0	1.628330E-1	0.000000E+0	7.884991E-1	0.000000E+0	1.371670E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:30:57.5		1.117588E-3	4.179078E-3	2.227364E+1	3.101363E-3	2.292744E+0	1.359152E-2	2.001808E+1	1.896740E-3	1.879950E+1	7.908647E-3	2.035123E+1	6.524570E-3	1.254020E+1	2.859179E-2	3.200367E-1	5.612970E-2	2.214408E+1	3.407633E-3	5.372175E-1	5.607148E-3	2.182616E+1	2.191020E-3	1.749568E+0	8.187876E-3	2.179162E+1	2.300796E-3	5.896485E-1	6.301121E-3	2.219902E+1	8.125203E-3	2.216452E+1	4.405655E-3	2.800000E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.229875E+0	3.300000E+0	2.786706E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.322255E-1	0.000000E+0	1.393353E-1	0.000000E+0
16.06.2025	16:30:58.5		2.675109E-3	8.391191E-3	2.228013E+1	3.417480E-3	2.270726E+0	9.835089E-3	2.001722E+1	1.353514E-3	1.880762E+1	4.087157E-3	2.035242E+1	6.410269E-3	1.253800E+1	9.250355E-3	3.169502E-1	6.844805E-2	2.214820E+1	2.946568E-3	5.366840E-1	3.349881E-3	2.183108E+1	3.733829E-3	1.749029E+0	7.318150E-3	2.179114E+1	4.613171E-3	5.894759E-1	5.239739E-3	2.220191E+1	6.583417E-3	2.216414E+1	4.522588E-3	3.178234E+0	0.000000E+0	3.487908E+2	3.500000E+2	3.230683E+0	3.300000E+0	3.032650E-1	0.000000E+0	1.500000E-1	0.000000E+0	8.918376E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:30:59.5		2.614820E-3	1.127423E-2	2.228413E+1	1.314122E-3	2.274408E+0	1.118298E-2	2.001788E+1	1.009091E-3	1.880491E+1	7.191220E-4	2.035627E+1	5.663491E-3	1.252153E+1	8.648975E-3	3.306546E-1	6.370794E-2	2.215461E+1	1.052249E-3	5.365947E-1	3.430616E-3	2.184015E+1	1.618977E-3	1.748382E+0	7.310210E-3	2.180633E+1	4.789767E-3	5.893163E-1	5.393978E-3	2.220966E+1	2.847347E-3	2.217182E+1	1.331593E-3	2.604019E+0	0.000000E+0	3.498675E+2	3.500000E+2	3.230173E+0	3.300000E+0	3.012056E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.255023E-1	0.000000E+0	1.353014E-1	0.000000E+0
16.06.2025	16:31:00.5		1.777129E-3	8.001279E-3	2.228438E+1	4.740025E-3	2.255885E+0	1.401811E-2	2.001986E+1	1.999584E-3	1.880390E+1	3.629669E-3	2.035555E+1	6.718991E-3	1.249264E+1	9.256451E-3	3.318608E-1	8.687461E-2	2.215212E+1	5.054078E-3	5.358852E-1	4.770169E-3	2.183854E+1	2.455202E-3	1.747619E+0	4.977090E-3	2.180210E+1	6.400401E-3	5.886540E-1	3.763508E-3	2.220564E+1	2.735151E-3	2.217037E+1	3.203503E-3	2.400000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.215025E+0	3.300000E+0	2.400000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:31:01.5		1.359605E-3	5.351828E-3	2.227934E+1	3.418079E-3	2.241577E+0	1.222381E-2	2.001883E+1	1.570104E-3	1.879778E+1	1.242545E-3	2.034831E+1	3.400285E-3	1.248536E+1	8.129753E-3	3.266789E-1	7.999466E-2	2.214538E+1	3.687661E-3	5.367377E-1	5.569938E-3	2.183657E+1	3.243657E-3	1.748556E+0	1.150866E-2	2.179485E+1	2.273727E-3	5.897095E-1	1.013157E-2	2.220070E+1	8.216446E-4	2.216512E+1	1.959619E-3	2.800000E+0	0.000000E+0	3.487500E+2	3.500000E+2	3.225037E+0	3.300000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	8.022644E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
