date	time	comment	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1_heat_in	ai12:_HEAT_T1_heat_in_Stabw	ai13:_HEAT_T2_core_out	ai13:_HEAT_T2_core_out_Stabw	ai14:_HEAT_T3_core_in	ai14:_HEAT_T3_core_in_Stabw	ai15:_HEAT_T4_heat_out	ai15:_HEAT_T4_heat_out_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
					°C	°C	V	V	°C	°C	°C	°C	°C	°C	°C	°C			°C	°C	V	V	°C	°C	V	V	°C	°C	V	V	°C	°C	°C	°C	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/Min	L/Min	L/Min	L/Min
																																																		
16.06.2025	16:40:20.5		2.373678E-3	9.035332E-3	2.223818E+1	4.631345E-3	2.284650E+0	1.028668E-2	1.920422E+1	3.337669E-3	1.096087E+1	1.240171E-2	2.005989E+1	2.528604E-3	1.235732E+1	1.301908E-2	2.972702E+0	5.989929E-2	2.210614E+1	2.882895E-3	5.362275E-1	3.073323E-3	2.180374E+1	5.206581E-3	1.749460E+0	9.970641E-3	2.176723E+1	9.531680E-3	5.892469E-1	6.627144E-3	2.217994E+1	4.392704E-3	2.213968E+1	9.582818E-3	3.200000E+0	0.000000E+0	3.487500E+2	3.500000E+2	1.305315E+1	1.330000E+1	3.000000E-1	0.000000E+0	1.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:40:21.5		2.655430E-3	1.138175E-2	2.224003E+1	3.052368E-3	2.268842E+0	7.516156E-3	1.921098E+1	3.633716E-3	1.097391E+1	3.187263E-3	2.006261E+1	2.086236E-3	1.235228E+1	1.936259E-2	2.971277E+0	8.486297E-2	2.211185E+1	2.578752E-3	5.357246E-1	3.709650E-3	2.180948E+1	1.565962E-3	1.747600E+0	8.318705E-3	2.177547E+1	4.307867E-3	5.878479E-1	6.350187E-3	2.218041E+1	4.072672E-3	2.214686E+1	4.050319E-3	2.949121E+0	0.000000E+0	3.490296E+2	3.500000E+2	1.303364E+1	1.330000E+1	3.600000E-1	0.000000E+0	1.813599E-1	0.000000E+0	6.559204E-1	0.000000E+0	1.627197E-1	0.000000E+0	0.000000E+0	0.000000E+0
16.06.2025	16:40:22.5		1.899313E-3	9.061758E-3	2.224073E+1	5.395075E-3	2.262081E+0	8.172820E-3	1.920682E+1	2.906753E-3	1.097624E+1	1.515190E-3	2.006497E+1	4.076480E-3	1.235792E+1	2.321306E-2	2.961902E+0	7.958974E-2	2.210642E+1	5.460644E-3	5.358820E-1	3.643396E-3	2.180699E+1	3.492444E-3	1.748320E+0	9.279579E-3	2.177355E+1	3.354420E-3	5.886281E-1	6.304687E-3	2.218154E+1	1.502131E-3	2.214660E+1	2.641404E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.303830E+1	1.330000E+1	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	0.000000E+0	0.000000E+0
16.06.2025	16:40:23.5		2.404328E-3	1.192063E-2	2.224953E+1	7.234013E-3	2.259695E+0	7.311335E-3	1.921042E+1	3.904301E-3	1.098205E+1	5.187060E-3	2.006569E+1	3.584335E-3	1.234146E+1	2.189942E-2	2.982744E+0	6.946641E-2	2.210667E+1	4.512591E-3	5.357458E-1	3.558852E-3	2.181192E+1	5.068205E-3	1.747939E+0	8.908897E-3	2.177693E+1	3.770543E-3	5.885721E-1	6.393624E-3	2.218221E+1	4.315196E-4	2.214849E+1	3.132609E-3	3.078053E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.303427E+1	1.330000E+1	3.000000E-1	0.000000E+0	1.923783E-1	0.000000E+0	7.728650E-1	0.000000E+0	1.423783E-1	0.000000E+0	0.000000E+0	0.000000E+0
16.06.2025	16:40:24.5		1.563732E-3	5.940603E-3	2.225203E+1	2.787961E-3	2.253884E+0	6.725944E-3	1.921256E+1	2.789686E-3	1.098236E+1	4.106402E-3	2.006967E+1	8.018937E-4	1.235718E+1	1.152489E-2	2.979788E+0	6.526136E-2	2.210898E+1	1.494216E-3	5.360397E-1	2.643135E-3	2.181299E+1	2.033629E-3	1.748549E+0	5.210902E-3	2.178048E+1	3.321561E-3	5.888631E-1	3.596623E-3	2.218422E+1	1.934913E-3	2.215110E+1	2.038885E-3	2.400000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.304887E+1	1.330000E+1	3.345639E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.288033E-1	0.000000E+0	8.640979E-2	0.000000E+0
16.06.2025	16:40:25.5		9.331962E-4	3.137745E-3	2.224282E+1	3.198011E-4	2.245134E+0	5.716377E-3	1.920731E+1	1.229963E-3	1.097378E+1	3.991269E-3	2.006150E+1	1.135856E-4	1.238031E+1	3.697247E-3	2.966096E+0	8.904251E-2	2.211212E+1	6.161313E-4	5.360803E-1	1.686347E-3	2.180606E+1	1.755796E-3	1.748566E+0	3.729008E-3	2.177904E+1	6.639223E-3	5.888779E-1	2.964900E-3	2.218158E+1	8.717388E-4	2.214589E+1	3.690340E-4	2.800000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.304573E+1	1.330000E+1	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:40:26.5		1.961018E-3	9.319414E-3	2.224569E+1	5.688854E-3	2.241858E+0	5.617488E-3	1.921348E+1	6.686148E-3	1.097176E+1	3.303484E-3	2.006341E+1	5.945809E-3	1.237038E+1	1.423228E-2	2.958398E+0	6.600792E-2	2.211206E+1	3.931057E-3	5.359571E-1	2.964770E-3	2.180787E+1	4.636623E-3	1.748238E+0	7.671598E-3	2.177745E+1	5.526361E-3	5.885586E-1	5.732611E-3	2.218155E+1	4.282827E-3	2.215035E+1	4.759639E-3	2.709421E+0	0.000000E+0	3.490401E+2	3.500000E+2	1.303375E+1	1.330000E+1	3.600000E-1	0.000000E+0	1.386776E-1	0.000000E+0	8.080164E-1	0.000000E+0	1.806612E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:40:27.5		1.539046E-3	6.597503E-3	2.224309E+1	6.586358E-3	2.241334E+0	5.360565E-3	1.920779E+1	3.898654E-3	1.097587E+1	2.688587E-3	2.005687E+1	4.743727E-3	1.237623E+1	1.114851E-2	2.963482E+0	7.745788E-2	2.210274E+1	1.328578E-3	5.362572E-1	2.642253E-3	2.180384E+1	1.351204E-3	1.748596E+0	6.038713E-3	2.177578E+1	1.074517E-3	5.885435E-1	4.541871E-3	2.217715E+1	5.349899E-3	2.214857E+1	3.596387E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.303830E+1	1.330000E+1	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:40:28.5		1.500205E-3	6.467483E-3	2.224307E+1	2.739316E-3	2.245949E+0	6.183378E-3	1.921315E+1	4.357673E-3	1.097222E+1	2.661745E-3	2.005530E+1	2.347510E-3	1.233712E+1	1.609863E-2	2.945285E+0	9.081020E-2	2.210610E+1	2.081203E-3	5.361177E-1	2.023565E-3	2.181152E+1	5.863509E-3	1.748450E+0	4.330594E-3	2.177392E+1	2.825695E-3	5.882440E-1	3.164941E-3	2.218086E+1	1.534971E-3	2.214239E+1	3.773285E-3	2.898256E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.304937E+1	1.330000E+1	2.852616E-1	0.000000E+0	1.622820E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.122820E-1	0.000000E+0	0.000000E+0	0.000000E+0
16.06.2025	16:40:29.5		8.740410E-4	2.610413E-3	2.224105E+1	1.202292E-3	2.258607E+0	7.157821E-3	1.921500E+1	3.985357E-3	1.097862E+1	5.734720E-3	2.005929E+1	1.884592E-3	1.237846E+1	3.528233E-2	2.965980E+0	7.134077E-2	2.210781E+1	2.571176E-3	5.364783E-1	2.605712E-3	2.181084E+1	4.131313E-3	1.749349E+0	1.124857E-2	2.177381E+1	3.925005E-3	5.891175E-1	8.878294E-3	2.218221E+1	1.035986E-3	2.214434E+1	2.029386E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.305590E+1	1.330000E+1	3.155136E-1	0.000000E+0	1.685360E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.814640E-1	0.000000E+0	1.132703E-1	0.000000E+0
16.06.2025	16:40:30.5		1.044186E-3	2.720385E-3	2.223613E+1	2.046122E-3	2.261311E+0	6.044232E-3	1.921788E+1	3.182264E-3	1.098068E+1	3.167959E-3	2.006254E+1	4.990150E-4	1.236707E+1	1.272408E-2	2.971276E+0	1.139342E-1	2.210431E+1	4.374008E-3	5.361096E-1	1.823101E-3	2.180653E+1	3.424525E-3	1.748338E+0	5.757068E-3	2.177683E+1	3.142471E-3	5.883770E-1	4.667020E-3	2.218122E+1	4.800341E-3	2.214679E+1	3.228014E-3	2.400000E+0	0.000000E+0	3.487500E+2	3.500000E+2	1.305315E+1	1.330000E+1	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
16.06.2025	16:40:31.5		1.093278E-3	3.813126E-3	2.223413E+1	1.789102E-3	2.269716E+0	4.508532E-3	1.920981E+1	6.313284E-3	1.097046E+1	7.156753E-3	2.005952E+1	2.090595E-3	1.231630E+1	1.906073E-2	2.974133E+0	1.116257E-1	2.210262E+1	6.970462E-3	5.362427E-1	1.033277E-3	2.180087E+1	3.570233E-3	1.748353E+0	3.998439E-3	2.176820E+1	3.953968E-3	5.886634E-1	3.262191E-3	2.217856E+1	2.450803E-3	2.214495E+1	2.048249E-3	3.200000E+0	0.000000E+0	3.488677E+2	3.500000E+2	1.303830E+1	1.330000E+1	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.578495E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
16.06.2025	16:40:32.5		5.954398E-4	1.654573E-3	2.223070E+1	1.429658E-3	2.280101E+0	7.688936E-3	1.921073E+1	2.823191E-3	1.096855E+1	8.072757E-3	2.005500E+1	4.873935E-3	1.231936E+1	2.876525E-2	2.967713E+0	9.727265E-2	2.210116E+1	9.689900E-3	5.365890E-1	3.101221E-3	2.180114E+1	3.285519E-3	1.747998E+0	4.759428E-3	2.176229E+1	4.142714E-3	5.888118E-1	3.160880E-3	2.217694E+1	1.224889E-3	2.214394E+1	2.580745E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	1.303830E+1	1.330000E+1	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.273887E-1	0.000000E+0	1.800000E-1	0.000000E+0
16.06.2025	16:40:33.5		6.439277E-4	1.595628E-3	2.224002E+1	6.511506E-3	2.275043E+0	6.948716E-3	1.921358E+1	4.826235E-3	1.098089E+1	4.754480E-3	2.005652E+1	2.051263E-3	1.237606E+1	1.226076E-2	2.965914E+0	9.261743E-2	2.210537E+1	6.704314E-3	5.359513E-1	2.515695E-3	2.180402E+1	4.939268E-3	1.746889E+0	3.364649E-3	2.177235E+1	7.869039E-3	5.883886E-1	2.634552E-3	2.217734E+1	1.400831E-3	2.214839E+1	7.066146E-3	3.179037E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.303126E+1	1.330000E+1	2.968556E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.578611E-1	0.000000E+0	1.000000E-1	0.000000E+0	7.861110E-3	0.000000E+0
16.06.2025	16:40:34.5		1.013373E-3	3.307923E-3	2.224299E+1	6.320748E-3	2.262596E+0	5.954214E-3	1.921728E+1	6.707408E-3	1.098792E+1	4.738818E-3	2.006292E+1	3.324327E-3	1.237608E+1	1.330536E-2	2.965091E+0	9.395541E-2	2.210589E+1	5.338319E-3	5.361824E-1	2.510290E-3	2.180332E+1	3.952906E-3	1.746359E+0	5.599912E-3	2.177884E+1	8.908199E-3	5.884328E-1	4.127556E-3	2.218475E+1	3.728857E-3	2.214931E+1	6.355893E-3	2.610350E+0	0.000000E+0	3.491444E+2	3.500000E+2	1.304182E+1	1.330000E+1	2.968951E-1	0.000000E+0	1.762937E-1	0.000000E+0	7.577624E-1	0.000000E+0	1.237063E-1	0.000000E+0	7.888118E-2	0.000000E+0
16.06.2025	16:40:35.5		3.522879E-3	1.148620E-2	2.224325E+1	5.471467E-3	2.259194E+0	7.311143E-3	1.922236E+1	4.259126E-3	1.098459E+1	1.138435E-2	2.005834E+1	6.797112E-3	1.236359E+1	6.837082E-3	2.958485E+0	6.661103E-2	2.211025E+1	5.150893E-3	5.368494E-1	3.233047E-3	2.180977E+1	2.503666E-3	1.747066E+0	5.723047E-3	2.177672E+1	9.691540E-3	5.892904E-1	4.577482E-3	2.218492E+1	6.328285E-3	2.214681E+1	6.741207E-3	2.400000E+0	0.000000E+0	3.487500E+2	3.500000E+2	1.304573E+1	1.330000E+1	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	0.000000E+0	0.000000E+0
16.06.2025	16:40:36.5		1.753792E-3	5.726914E-3	2.224474E+1	3.198450E-3	2.260679E+0	7.341556E-3	1.922380E+1	3.074520E-3	1.098375E+1	6.303874E-3	2.005667E+1	4.435289E-3	1.237624E+1	5.340647E-3	2.970532E+0	6.737710E-2	2.210748E+1	3.125025E-3	5.363500E-1	2.069838E-3	2.181216E+1	1.168461E-3	1.746782E+0	4.470553E-3	2.177214E+1	4.382053E-3	5.888472E-1	2.866596E-3	2.218331E+1	3.210973E-3	2.215034E+1	5.761902E-3	3.200000E+0	0.000000E+0	3.492406E+2	3.500000E+2	1.304316E+1	1.330000E+1	3.392469E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.827057E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:40:37.5		1.077626E-3	3.535823E-3	2.224514E+1	2.599408E-3	2.261130E+0	7.234712E-3	1.922388E+1	2.955285E-3	1.098385E+1	4.404170E-3	2.005668E+1	3.561500E-3	1.238040E+1	5.551794E-3	2.974358E+0	6.972884E-2	2.210636E+1	2.570053E-3	5.361696E-1	1.698946E-3	2.181229E+1	8.784991E-4	1.746644E+0	4.170907E-3	2.177111E+1	2.850533E-3	5.886619E-1	2.392545E-3	2.218301E+1	2.195521E-3	2.215150E+1	5.420992E-3	3.200000E+0	0.000000E+0	3.487500E+2	3.500000E+2	1.303830E+1	1.330000E+1	3.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:40:38.5		1.286198E-3	4.052540E-3	2.224347E+1	5.893007E-3	2.244734E+0	6.667188E-3	1.923348E+1	4.402173E-3	1.097866E+1	2.446682E-3	2.006399E+1	4.051833E-3	1.234108E+1	6.985218E-4	2.970848E+0	6.742994E-2	2.211148E+1	1.040063E-3	5.357800E-1	1.947423E-3	2.181190E+1	7.513549E-3	1.744859E+0	4.057378E-3	2.177858E+1	2.080734E-3	5.880242E-1	3.227119E-3	2.218613E+1	1.039994E-3	2.215866E+1	2.311155E-4	2.859344E+0	0.000000E+0	3.492775E+2	3.500000E+2	1.304462E+1	1.330000E+1	3.510984E-1	0.000000E+0	1.425820E-1	0.000000E+0	7.277460E-1	0.000000E+0	1.574180E-1	0.000000E+0	1.244508E-1	0.000000E+0
16.06.2025	16:40:39.5		2.164682E-3	7.355990E-3	2.224260E+1	3.366943E-3	2.257522E+0	8.610095E-3	1.922987E+1	4.550936E-3	1.097881E+1	2.025428E-3	2.006228E+1	3.436267E-3	1.236775E+1	1.265481E-2	2.967819E+0	8.106359E-2	2.211053E+1	1.432102E-3	5.364601E-1	2.319564E-3	2.181131E+1	4.863575E-3	1.746086E+0	4.749364E-3	2.177674E+1	2.304696E-3	5.888413E-1	3.468802E-3	2.218454E+1	1.458433E-3	2.215236E+1	3.030629E-3	3.200000E+0	0.000000E+0	3.488151E+2	3.500000E+2	1.303830E+1	1.330000E+1	2.673967E-1	0.000000E+0	1.815082E-1	0.000000E+0	7.630163E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.663016E-1	0.000000E+0
16.06.2025	16:40:40.5		1.416035E-3	3.546156E-3	2.223632E+1	6.789762E-3	2.278709E+0	8.377890E-3	1.922202E+1	5.508816E-3	1.097617E+1	1.503308E-3	2.005612E+1	5.127678E-3	1.234872E+1	3.284947E-2	2.952141E+0	8.975273E-2	2.210868E+1	9.644964E-4	5.361128E-1	1.506027E-3	2.180587E+1	4.227818E-3	1.745382E+0	3.037227E-3	2.177293E+1	1.684229E-3	5.886757E-1	2.373705E-3	2.217929E+1	3.492324E-3	2.214306E+1	5.057016E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.303830E+1	1.330000E+1	2.400000E-1	0.000000E+0	2.500000E-1	0.000000E+0	9.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
16.06.2025	16:40:41.5		2.246583E-3	9.930200E-3	2.224141E+1	7.282663E-3	2.287268E+0	6.615781E-3	1.922180E+1	2.484709E-3	1.098063E+1	4.380982E-3	2.006416E+1	3.996052E-3	1.235742E+1	2.648622E-2	2.968331E+0	1.008484E-1	2.210956E+1	1.734800E-3	5.358736E-1	2.862204E-3	2.180531E+1	7.433432E-3	1.744656E+0	7.126076E-3	2.177435E+1	3.239618E-3	5.883071E-1	5.361684E-3	2.218514E+1	3.909837E-3	2.214762E+1	3.928083E-3	3.052710E+0	0.000000E+0	3.487500E+2	3.500000E+2	1.304573E+1	1.330000E+1	3.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.947662E-1	0.000000E+0	1.500000E-1	0.000000E+0	5.523382E-2	0.000000E+0
