date	time	comment	HEAT_#96:_Volume_[sl/min]	HEAT_#96:_mass_[g/min]	HEAT_#96:_mass_[g/s]	shield_airshield_air_#96:_Volume_[sl/min]	shield_airshield_air_#96:_mass_[g/min]	shield_airshield_air_#96:_mass_[g/s]	T_Heater	T_Heater.set	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1	ai12:_HEAT_T1_Stabw	ai13:_HEAT_T2	ai13:_HEAT_T2_Stabw	ai14:_HEAT_T3	ai14:_HEAT_T3_Stabw	ai15:_HEAT_T4	ai15:_HEAT_T4_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
			[°C]	[kg/m3]	[m3/s]	[sl/min]	[g/min]	[g/s]					°C	°C	V	V	°C	°C	°C	°C	°C	°C	°C	°C			°C	°C	V	V	°C	°C	V	V	°C	°C	V	V	°C	°C	°C	°C	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/Min	L/Min	L/Min	L/Min
																																																										
19.05.2025	14:30:28.7		6.608215E+0	8.544421E+0	1.424070E-1	6.617862E+0	8.556895E+0	1.426149E-1	1.900000E+1	0.000000E+0	2.631156E-3	1.241526E-2	2.178302E+1	2.645438E-3	2.182771E+0	9.539845E-3	1.961792E+1	4.898912E-3	1.991052E+1	6.414407E-3	2.143621E+1	2.514836E-3	1.648295E+1	3.469678E-3	1.407883E+0	9.837945E-2	2.164187E+1	4.844000E-3	5.474488E-1	3.316290E-3	2.156777E+1	2.170735E-3	1.833087E+0	8.360869E-3	2.154623E+1	1.958788E-3	5.835024E-1	6.470434E-3	2.206647E+1	2.213618E-3	2.199962E+1	2.745214E-3	3.236795E+0	0.000000E+0	3.499095E+2	3.500000E+2	6.386866E+0	6.500000E+0	3.544808E-1	0.000000E+0	1.227003E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.772997E-1	0.000000E+0	1.500000E-1	0.000000E+0
19.05.2025	14:30:29.7		6.593792E+0	8.525773E+0	1.420962E-1	6.601413E+0	8.535627E+0	1.422605E-1	1.900000E+1	0.000000E+0	2.480933E-3	1.026038E-2	2.178328E+1	5.049987E-3	2.187171E+0	6.644981E-3	1.961981E+1	4.011579E-3	1.990377E+1	1.472415E-2	2.143499E+1	3.512581E-3	1.647643E+1	3.984238E-3	1.407699E+0	9.403646E-2	2.164215E+1	7.246002E-3	5.471637E-1	2.694302E-3	2.157079E+1	2.018934E-3	1.832348E+0	7.289723E-3	2.154711E+1	3.671567E-3	5.832102E-1	5.594846E-3	2.206754E+1	3.022559E-3	2.199932E+1	2.142972E-3	2.841905E+0	0.000000E+0	3.502500E+2	3.500000E+2	6.393314E+0	6.500000E+0	3.568572E-1	0.000000E+0	1.947619E-1	0.000000E+0	6.078571E-1	0.000000E+0	1.526190E-1	0.000000E+0	1.784286E-1	0.000000E+0
19.05.2025	14:30:30.7		6.597567E+0	8.530653E+0	1.421776E-1	6.597775E+0	8.530924E+0	1.421821E-1	1.900000E+1	0.000000E+0	2.258549E-3	7.468592E-3	2.178357E+1	5.901112E-3	2.189215E+0	1.131987E-2	1.961902E+1	3.772525E-3	1.990603E+1	1.137533E-2	2.143483E+1	2.939302E-3	1.648010E+1	4.250128E-3	1.414337E+0	7.156234E-2	2.163965E+1	6.208502E-3	5.472278E-1	2.534553E-3	2.156885E+1	3.841085E-3	1.831758E+0	5.848962E-3	2.154658E+1	6.240777E-3	5.827390E-1	4.223560E-3	2.206694E+1	5.170919E-3	2.199511E+1	9.903035E-4	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	6.387255E+0	6.500000E+0	3.829081E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.309099E-1	0.000000E+0	1.570919E-1	0.000000E+0
19.05.2025	14:30:31.7		6.606857E+0	8.542666E+0	1.423778E-1	6.611800E+0	8.549057E+0	1.424843E-1	1.900000E+1	0.000000E+0	2.098515E-3	7.043266E-3	2.178665E+1	3.153830E-3	2.193376E+0	1.688229E-2	1.962393E+1	2.504689E-3	1.992422E+1	1.000438E-2	2.143533E+1	1.288718E-3	1.648693E+1	4.063788E-3	1.408831E+0	9.832445E-2	2.164476E+1	5.182006E-3	5.472172E-1	1.923449E-3	2.156852E+1	3.018179E-3	1.830467E+0	3.727916E-3	2.154897E+1	4.408852E-3	5.826224E-1	2.954962E-3	2.206943E+1	3.546948E-3	2.199658E+1	2.067131E-3	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	6.390474E+0	6.500000E+0	4.200000E-1	0.000000E+0	1.582509E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.834983E-1	0.000000E+0	1.450495E-1	0.000000E+0
19.05.2025	14:30:32.7		6.605203E+0	8.540527E+0	1.423421E-1	6.605847E+0	8.541359E+0	1.423560E-1	1.900000E+1	0.000000E+0	2.126365E-3	7.176737E-3	2.178429E+1	1.959456E-3	2.176652E+0	1.536126E-2	1.962165E+1	3.305977E-3	1.994116E+1	1.215677E-2	2.143690E+1	7.940215E-4	1.648066E+1	4.815261E-3	1.411840E+0	1.130127E-1	2.164497E+1	6.066645E-3	5.472516E-1	2.182010E-3	2.156899E+1	1.268880E-3	1.829405E+0	4.197238E-3	2.155130E+1	3.641597E-3	5.828147E-1	3.722350E-3	2.207103E+1	5.953496E-4	2.199399E+1	5.633308E-3	2.800000E+0	0.000000E+0	3.504263E+2	3.500000E+2	6.385500E+0	6.500000E+0	4.058955E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
19.05.2025	14:30:33.7		6.608325E+0	8.544564E+0	1.424094E-1	6.604812E+0	8.540022E+0	1.423337E-1	1.900000E+1	0.000000E+0	2.156891E-3	7.367958E-3	2.178217E+1	3.768459E-3	2.151598E+0	9.586083E-3	1.962063E+1	3.328114E-3	1.994698E+1	5.580644E-3	2.143891E+1	8.232172E-4	1.647745E+1	4.040227E-3	1.424177E+0	9.653175E-2	2.163946E+1	5.151160E-3	5.475172E-1	2.860905E-3	2.156606E+1	1.932340E-3	1.829197E+0	6.167568E-3	2.155024E+1	5.786077E-3	5.832484E-1	4.893519E-3	2.206975E+1	1.152232E-3	2.199604E+1	6.310712E-3	3.061416E+0	0.000000E+0	3.505098E+2	3.500000E+2	6.385500E+0	6.500000E+0	3.600000E-1	0.000000E+0	1.826770E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.673230E-1	0.000000E+0	1.303938E-1	0.000000E+0
19.05.2025	14:30:34.7		6.613194E+0	8.550859E+0	1.425143E-1	6.608789E+0	8.545164E+0	1.424194E-1	1.900000E+1	0.000000E+0	2.297827E-3	8.128281E-3	2.178810E+1	5.480391E-3	2.157538E+0	9.711997E-3	1.962413E+1	2.409955E-3	1.995396E+1	7.226930E-3	2.143903E+1	1.916707E-3	1.648065E+1	2.492866E-3	1.410124E+0	8.189360E-2	2.164193E+1	3.114895E-3	5.475802E-1	3.286322E-3	2.156930E+1	2.967781E-3	1.828926E+0	7.847365E-3	2.155297E+1	4.836400E-3	5.835401E-1	5.899154E-3	2.207322E+1	1.225372E-3	2.200285E+1	3.263534E-3	3.600000E+0	0.000000E+0	3.502500E+2	3.500000E+2	6.392925E+0	6.500000E+0	3.000000E-1	0.000000E+0	1.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
19.05.2025	14:30:35.7		6.613728E+0	8.551550E+0	1.425258E-1	6.613342E+0	8.551052E+0	1.425175E-1	1.900000E+1	0.000000E+0	2.082930E-3	7.515700E-3	2.178826E+1	3.727677E-3	2.177744E+0	9.773715E-3	1.961931E+1	2.633626E-3	1.996135E+1	8.731873E-3	2.143650E+1	3.277859E-3	1.648093E+1	1.992838E-3	1.394904E+0	9.077125E-2	2.164318E+1	1.081218E-3	5.471441E-1	3.023297E-3	2.157076E+1	2.626574E-3	1.827940E+0	7.065683E-3	2.155385E+1	3.100262E-3	5.831271E-1	5.474373E-3	2.207440E+1	4.708145E-4	2.200214E+1	2.079935E-3	3.243407E+0	0.000000E+0	3.499157E+2	3.500000E+2	6.392925E+0	6.500000E+0	3.267445E-1	0.000000E+0	1.445742E-1	0.000000E+0	6.668613E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
