date	time	comment	HEAT_#96:_Volume_[sl/min]	HEAT_#96:_mass_[g/min]	HEAT_#96:_mass_[g/s]	shield_airshield_air_#96:_Volume_[sl/min]	shield_airshield_air_#96:_mass_[g/min]	shield_airshield_air_#96:_mass_[g/s]	T_Heater	T_Heater.set	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1	ai12:_HEAT_T1_Stabw	ai13:_HEAT_T2	ai13:_HEAT_T2_Stabw	ai14:_HEAT_T3	ai14:_HEAT_T3_Stabw	ai15:_HEAT_T4	ai15:_HEAT_T4_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
			[°C]	[kg/m3]	[m3/s]	[sl/min]	[g/min]	[g/s]					°C	°C	V	V	°C	°C	°C	°C	°C	°C	°C	°C			°C	°C	V	V	°C	°C	V	V	°C	°C	V	V	°C	°C	°C	°C	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/Min	L/Min	L/Min	L/Min
																																																										
19.05.2025	14:38:23.3		1.328923E+1	1.718298E+1	2.863830E-1	1.328850E+1	1.718204E+1	2.863673E-1	1.900000E+1	0.000000E+0	2.264991E-3	4.894043E-3	2.182185E+1	2.161240E-3	2.348314E+0	7.297925E-3	1.954889E+1	2.509894E-3	1.696320E+1	1.313089E-2	2.143411E+1	6.087194E-3	1.642677E+1	8.141324E-3	3.645110E+0	1.180902E-1	2.166740E+1	5.254777E-3	5.460589E-1	2.056084E-3	2.158083E+1	1.884588E-3	1.818254E+0	4.130631E-3	2.156457E+1	9.742325E-4	5.817518E-1	4.192660E-3	2.206390E+1	3.967606E-3	2.198325E+1	3.182822E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	1.285267E+1	1.310000E+1	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	0.000000E+0	0.000000E+0
19.05.2025	14:38:24.3		1.329895E+1	1.719554E+1	2.865923E-1	1.329671E+1	1.719265E+1	2.865442E-1	1.900000E+1	0.000000E+0	2.386990E-3	5.979925E-3	2.182700E+1	3.800917E-3	2.330339E+0	1.355933E-2	1.955322E+1	3.997949E-3	1.696809E+1	1.050355E-2	2.143958E+1	4.185614E-4	1.642983E+1	3.545374E-3	3.632253E+0	9.684024E-2	2.165943E+1	5.328417E-3	5.455579E-1	1.806920E-3	2.158703E+1	2.430500E-3	1.817215E+0	3.889781E-3	2.155992E+1	5.043227E-3	5.808926E-1	3.088412E-3	2.206933E+1	9.089819E-4	2.198748E+1	1.027200E-3	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	1.285267E+1	1.310000E+1	4.200000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
19.05.2025	14:38:25.3		1.329451E+1	1.718980E+1	2.864967E-1	1.329264E+1	1.718738E+1	2.864563E-1	1.900000E+1	0.000000E+0	3.178455E-3	1.199454E-2	2.182614E+1	3.253962E-3	2.347531E+0	1.662247E-2	1.955236E+1	3.786223E-3	1.696594E+1	1.267498E-2	2.144005E+1	1.872386E-3	1.643370E+1	6.769488E-3	3.631961E+0	8.691046E-2	2.166471E+1	3.292593E-3	5.451891E-1	4.103644E-3	2.158976E+1	3.994802E-3	1.816955E+0	9.072674E-3	2.156650E+1	1.015059E-3	5.810036E-1	6.988184E-3	2.206867E+1	8.083788E-4	2.199237E+1	2.422431E-3	3.600000E+0	0.000000E+0	3.487500E+2	3.500000E+2	1.285267E+1	1.310000E+1	3.673342E-1	0.000000E+0	2.377764E-1	0.000000E+0	8.816646E-1	0.000000E+0	1.061118E-1	0.000000E+0	2.200252E-2	0.000000E+0
19.05.2025	14:38:26.3		1.329295E+1	1.718778E+1	2.864630E-1	1.329209E+1	1.718668E+1	2.864446E-1	1.900000E+1	0.000000E+0	3.407794E-3	1.064146E-2	2.182749E+1	1.898956E-3	2.371625E+0	9.769110E-3	1.955564E+1	4.581504E-3	1.693408E+1	3.044868E-3	2.143933E+1	7.506554E-3	1.643220E+1	1.311527E-3	3.633774E+0	7.511846E-2	2.166308E+1	3.066204E-3	5.452859E-1	5.026053E-3	2.158615E+1	1.620934E-3	1.816973E+0	8.514512E-3	2.156706E+1	5.918912E-3	5.807926E-1	6.114809E-3	2.206980E+1	5.411687E-3	2.199544E+1	4.159673E-4	3.600000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.285267E+1	1.310000E+1	4.200000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.800000E-1	0.000000E+0
19.05.2025	14:38:27.3		1.330063E+1	1.719771E+1	2.866286E-1	1.330063E+1	1.719771E+1	2.866286E-1	1.900000E+1	0.000000E+0	2.303060E-3	4.137434E-3	2.182473E+1	3.437132E-3	2.371526E+0	9.212406E-3	1.955353E+1	3.718792E-3	1.694055E+1	4.299492E-3	2.143907E+1	5.015129E-3	1.641677E+1	8.356282E-3	3.627032E+0	9.419962E-2	2.166440E+1	2.077787E-3	5.466238E-1	4.450993E-3	2.158698E+1	2.006407E-3	1.820347E+0	1.301081E-2	2.156573E+1	4.115000E-3	5.830111E-1	1.123088E-2	2.206531E+1	5.513627E-3	2.198605E+1	5.316771E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.285267E+1	1.310000E+1	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
19.05.2025	14:38:28.3		1.328285E+1	1.717473E+1	2.862455E-1	1.328285E+1	1.717473E+1	2.862455E-1	1.900000E+1	0.000000E+0	1.550363E-3	2.880392E-3	2.182120E+1	2.280337E-3	2.370982E+0	1.191289E-2	1.955281E+1	3.931336E-4	1.694149E+1	7.283139E-3	2.144100E+1	1.961271E-4	1.640865E+1	1.940205E-3	3.651071E+0	7.485777E-2	2.165647E+1	3.803453E-3	5.457528E-1	2.317663E-3	2.158497E+1	4.664232E-3	1.820188E+0	9.177887E-3	2.156300E+1	7.003648E-4	5.822404E-1	8.415887E-3	2.206230E+1	2.673064E-3	2.198441E+1	2.959574E-3	2.800000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.284525E+1	1.310000E+1	4.200000E-1	0.000000E+0	2.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.800000E-1	0.000000E+0
19.05.2025	14:38:29.3		1.329512E+1	1.719059E+1	2.865098E-1	1.329379E+1	1.718886E+1	2.864811E-1	1.900000E+1	0.000000E+0	4.817578E-3	1.469458E-2	2.181923E+1	1.454495E-3	2.339495E+0	7.022287E-3	1.954922E+1	1.683313E-3	1.695449E+1	9.732662E-3	2.143624E+1	2.327631E-3	1.641176E+1	7.090961E-3	3.638826E+0	7.393226E-2	2.166061E+1	3.506331E-3	5.456494E-1	3.460364E-3	2.157975E+1	2.667115E-3	1.820713E+0	9.330041E-3	2.156036E+1	9.893481E-4	5.811191E-1	7.157079E-3	2.206509E+1	3.127616E-3	2.198672E+1	1.717351E-3	3.600000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.285267E+1	1.310000E+1	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.800000E-1	0.000000E+0
19.05.2025	14:38:30.3		1.329932E+1	1.719602E+1	2.866004E-1	1.329508E+1	1.719053E+1	2.865089E-1	1.900000E+1	0.000000E+0	1.914882E-3	3.427105E-3	2.181985E+1	1.959448E-3	2.342860E+0	5.788709E-3	1.955224E+1	3.433552E-3	1.698108E+1	1.243835E-2	2.143823E+1	1.610082E-3	1.641930E+1	2.387764E-3	3.655325E+0	1.297096E-1	2.166489E+1	3.902106E-3	5.451927E-1	1.902267E-3	2.158336E+1	3.766793E-3	1.819801E+0	5.339009E-3	2.156506E+1	3.952562E-3	5.791172E-1	3.701670E-3	2.206244E+1	4.523823E-3	2.198682E+1	1.038578E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.285267E+1	1.310000E+1	4.200000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.800000E-1	0.000000E+0
19.05.2025	14:38:31.3		1.330296E+1	1.720072E+1	2.866787E-1	1.330634E+1	1.720510E+1	2.867517E-1	1.900000E+1	0.000000E+0	3.361300E-3	1.015773E-2	2.181830E+1	4.019322E-3	2.387423E+0	1.985656E-2	1.954515E+1	1.673877E-3	1.696129E+1	2.084534E-3	2.143447E+1	7.402929E-4	1.642948E+1	5.485578E-3	3.634663E+0	7.985787E-2	2.165184E+1	2.400266E-3	5.455346E-1	2.834432E-3	2.157427E+1	1.448391E-3	1.820375E+0	4.991075E-3	2.155695E+1	5.656924E-3	5.785983E-1	3.569618E-3	2.206169E+1	1.584011E-3	2.198213E+1	5.884804E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	1.284525E+1	1.310000E+1	4.800000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	0.000000E+0	0.000000E+0
19.05.2025	14:38:32.3		1.329320E+1	1.718811E+1	2.864685E-1	1.329320E+1	1.718811E+1	2.864685E-1	1.900000E+1	0.000000E+0	1.869859E-3	4.195161E-3	2.182793E+1	2.374919E-3	2.415803E+0	7.175533E-3	1.955311E+1	2.733477E-3	1.697038E+1	5.170478E-3	2.144661E+1	5.086378E-3	1.644120E+1	4.879385E-3	3.630287E+0	6.441819E-2	2.166493E+1	7.372736E-3	5.460465E-1	2.821665E-3	2.158887E+1	5.798746E-3	1.822544E+0	7.236347E-3	2.156911E+1	7.116964E-3	5.808510E-1	6.406990E-3	2.206844E+1	3.405369E-3	2.199445E+1	7.165270E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.285267E+1	1.310000E+1	4.200000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
