date	time	comment	HEAT_#96:_Volume_[sl/min]	HEAT_#96:_mass_[g/min]	HEAT_#96:_mass_[g/s]	shield_airshield_air_#96:_Volume_[sl/min]	shield_airshield_air_#96:_mass_[g/min]	shield_airshield_air_#96:_mass_[g/s]	T_Heater	T_Heater.set	0.0	0.1	0.2	0.3	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1	ai12:_HEAT_T1_Stabw	ai13:_HEAT_T2	ai13:_HEAT_T2_Stabw	ai14:_HEAT_T3	ai14:_HEAT_T3_Stabw	ai15:_HEAT_T4	ai15:_HEAT_T4_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
16.05.2025	15:48:58.7		6.549978E+0	8.469122E+0	1.411520E-1	6.549978E+0	8.469122E+0	1.411520E-1	4.088480E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.722255E-2	8.094040E-3	2.160453E+1	1.592668E-3	2.037328E+0	7.494948E-3	3.384685E+2	4.585280E-2	2.020814E+2	2.520680E-1	5.050186E+1	6.966131E-2	3.005787E+2	3.387552E-2	1.987995E+0	9.234985E-2	2.164881E+1	3.603124E-3	5.249168E-1	1.548661E-3	2.194482E+1	3.477037E-3	1.516285E+0	3.524596E-3	2.191621E+1	3.945349E-3	5.615661E-1	3.037456E-3	2.218518E+1	2.968248E-3	2.220535E+1	2.416980E-3	1.004000E+2	1.000000E+2	3.502500E+2	3.500000E+2	6.189218E+0	6.300000E+0	3.861151E-1	0.000000E+0	1.500000E-1	0.000000E+0	8.152877E-1	0.000000E+0	1.282374E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.05.2025	15:48:59.7		6.546016E+0	8.463999E+0	1.410666E-1	6.546016E+0	8.463999E+0	1.410666E-1	3.974608E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.688098E-2	1.110268E-2	2.160602E+1	2.425418E-3	2.034348E+0	6.705956E-3	3.384088E+2	5.655913E-2	2.024859E+2	4.073358E-1	5.041994E+1	9.092078E-2	3.005307E+2	3.288359E-2	1.995264E+0	1.042491E-1	2.164664E+1	4.747853E-3	5.250881E-1	1.980763E-3	2.194136E+1	5.479530E-3	1.516876E+0	4.529439E-3	2.191173E+1	5.468886E-3	5.622045E-1	3.513306E-3	2.218539E+1	3.878550E-3	2.220505E+1	2.103811E-3	1.004000E+2	1.000000E+2	3.502500E+2	3.500000E+2	6.185025E+0	6.300000E+0	4.200000E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.05.2025	15:49:00.7		6.550922E+0	8.470343E+0	1.411724E-1	6.550922E+0	8.470343E+0	1.411724E-1	4.080000E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.824564E-2	9.014484E-3	2.160679E+1	8.000887E-4	2.053672E+0	1.331416E-2	3.381469E+2	3.618687E-2	2.033904E+2	4.287494E-2	5.083006E+1	1.610235E-1	3.003464E+2	4.260137E-2	1.993402E+0	1.682247E-1	2.164866E+1	5.943304E-3	5.250512E-1	2.221233E-3	2.194869E+1	4.227777E-3	1.516068E+0	4.910643E-3	2.192098E+1	1.599738E-3	5.622256E-1	3.854733E-3	2.219313E+1	1.370875E-3	2.221080E+1	2.398994E-3	1.004000E+2	1.000000E+2	3.497557E+2	3.500000E+2	6.197344E+0	6.300000E+0	3.204546E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.829545E-1	0.000000E+0	1.302273E-1	0.000000E+0
16.05.2025	15:49:01.7		6.556135E+0	8.477082E+0	1.412847E-1	6.556135E+0	8.477082E+0	1.412847E-1	3.982453E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.716776E-2	8.282661E-3	2.160488E+1	1.114378E-3	2.059527E+0	1.216200E-2	3.380662E+2	5.405754E-2	2.033610E+2	2.246616E-1	5.063929E+1	2.325918E-1	3.002819E+2	4.150808E-2	1.988357E+0	1.152524E-1	2.164197E+1	4.697814E-3	5.252647E-1	1.703277E-3	2.194437E+1	2.832245E-3	1.516671E+0	4.887086E-3	2.191897E+1	1.815754E-3	5.625404E-1	3.638621E-3	2.218735E+1	3.347290E-3	2.220788E+1	1.951780E-3	1.004000E+2	1.000000E+2	3.502500E+2	3.500000E+2	6.192450E+0	6.300000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.05.2025	15:49:02.7		6.559935E+0	8.481996E+0	1.413666E-1	6.559935E+0	8.481996E+0	1.413666E-1	4.090436E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.736229E-2	7.331036E-3	2.160134E+1	1.702194E-3	2.079328E+0	9.647100E-3	3.379123E+2	5.166242E-2	2.035550E+2	3.546768E-1	5.041103E+1	1.892501E-1	3.001794E+2	3.199869E-2	1.981706E+0	7.955779E-2	2.163833E+1	1.977064E-3	5.253860E-1	1.267324E-3	2.194037E+1	1.650180E-3	1.516950E+0	4.607266E-3	2.191545E+1	1.346345E-3	5.626730E-1	3.523435E-3	2.218004E+1	2.885397E-3	2.220428E+1	9.697576E-4	1.004721E+2	1.000000E+2	3.501148E+2	3.500000E+2	6.192450E+0	6.300000E+0	3.491879E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.691879E-1	0.000000E+0
16.05.2025	15:49:03.7		6.550588E+0	8.469911E+0	1.411652E-1	6.550588E+0	8.469911E+0	1.411652E-1	3.974548E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.824184E-2	9.438698E-3	2.159980E+1	2.784564E-3	2.092124E+0	1.027339E-2	3.377711E+2	4.136678E-2	2.023744E+2	4.747738E-1	5.048858E+1	1.417051E-1	3.000820E+2	2.811446E-2	1.984047E+0	8.360981E-2	2.164112E+1	2.007035E-3	5.257158E-1	2.807232E-3	2.194436E+1	1.707282E-3	1.517299E+0	5.975182E-3	2.191614E+1	2.077227E-3	5.628714E-1	4.340949E-3	2.218221E+1	3.502161E-3	2.220176E+1	3.691446E-3	1.008000E+2	1.000000E+2	3.495000E+2	3.500000E+2	6.196818E+0	6.300000E+0	3.000000E-1	0.000000E+0	2.294112E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.205888E-1	0.000000E+0	1.376467E-1	0.000000E+0
16.05.2025	15:49:04.7		6.560593E+0	8.482846E+0	1.413808E-1	6.560593E+0	8.482846E+0	1.413808E-1	4.096701E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.737527E-2	1.341033E-2	2.160192E+1	2.024057E-3	2.081473E+0	1.010430E-2	3.376579E+2	3.677671E-2	2.011996E+2	2.922442E-1	5.057583E+1	1.581160E-1	2.999946E+2	2.939825E-2	1.988168E+0	9.674444E-2	2.164493E+1	2.084582E-3	5.256472E-1	3.514727E-3	2.194593E+1	2.765270E-3	1.517527E+0	7.093659E-3	2.192082E+1	2.307730E-3	5.627172E-1	4.858652E-3	2.218725E+1	4.315035E-3	2.220406E+1	4.062791E-3	1.004001E+2	1.000000E+2	3.495000E+2	3.500000E+2	6.199870E+0	6.300000E+0	2.999801E-1	0.000000E+0	2.500000E-1	0.000000E+0	8.999502E-1	0.000000E+0	1.000166E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.05.2025	15:49:05.7		6.561643E+0	8.484204E+0	1.414034E-1	6.561643E+0	8.484204E+0	1.414034E-1	4.004994E+2	4.071669E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.790751E-2	1.304360E-2	2.160112E+1	2.869651E-3	2.080889E+0	9.864908E-3	3.375569E+2	4.105076E-2	2.014512E+2	2.942798E-1	5.079651E+1	1.214633E-1	2.999134E+2	2.832014E-2	1.997324E+0	1.039767E-1	2.164515E+1	7.238374E-4	5.253153E-1	2.508584E-3	2.194535E+1	2.894137E-3	1.517220E+0	5.632483E-3	2.191780E+1	3.673534E-3	5.623433E-1	4.079800E-3	2.218673E+1	2.107087E-3	2.220357E+1	1.110020E-3	1.004409E+2	1.000000E+2	3.495000E+2	3.500000E+2	6.188358E+0	6.300000E+0	2.938598E-1	0.000000E+0	2.275584E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.724416E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.05.2025	15:49:06.7		6.556421E+0	8.477452E+0	1.412909E-1	6.556421E+0	8.477452E+0	1.412909E-1	4.090495E+2	4.080000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.696227E-2	9.557854E-3	2.160111E+1	4.038287E-3	2.091141E+0	1.006267E-2	3.374595E+2	3.413192E-2	2.015771E+2	5.398500E-1	5.068706E+1	2.027959E-1	2.998573E+2	1.710930E-2	1.986300E+0	9.004711E-2	2.164373E+1	4.951800E-4	5.252150E-1	1.711177E-3	2.194654E+1	2.268701E-3	1.517185E+0	3.748062E-3	2.191733E+1	5.529828E-3	5.623735E-1	3.025617E-3	2.218537E+1	1.139729E-3	2.219960E+1	1.839450E-3	1.000000E+2	1.000000E+2	3.495000E+2	3.500000E+2	6.192450E+0	6.300000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.05.2025	15:49:07.7		6.563722E+0	8.486893E+0	1.414482E-1	6.563763E+0	8.486945E+0	1.414491E-1	3.987231E+2	4.080000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.726842E-2	1.299676E-2	2.160461E+1	2.570865E-3	2.101213E+0	1.277075E-2	3.373906E+2	1.836305E-2	2.017489E+2	3.568858E-1	5.053175E+1	2.269874E-1	2.998105E+2	2.381617E-2	1.973743E+0	7.469910E-2	2.164306E+1	7.133771E-4	5.248604E-1	2.613012E-3	2.194772E+1	1.873635E-3	1.517088E+0	5.331931E-3	2.191827E+1	4.243349E-3	5.621919E-1	4.338328E-3	2.218350E+1	2.910776E-3	2.220175E+1	1.678853E-3	1.006633E+2	1.000000E+2	3.507436E+2	3.500000E+2	6.177600E+0	6.300000E+0	3.600000E-1	0.000000E+0	1.829074E-1	0.000000E+0	6.987221E-1	0.000000E+0	1.170926E-1	0.000000E+0	1.397444E-1	0.000000E+0
16.05.2025	15:49:08.7		6.563685E+0	8.486844E+0	1.414474E-1	6.564058E+0	8.487328E+0	1.414555E-1	4.108556E+2	4.080000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.784240E-2	1.339380E-2	2.160263E+1	3.007017E-3	2.108709E+0	1.087578E-2	3.373416E+2	1.784357E-2	2.016547E+2	2.378117E-1	5.060073E+1	1.095210E-1	2.997506E+2	2.372411E-2	1.980674E+0	6.277583E-2	2.164554E+1	3.404880E-3	5.248643E-1	2.600254E-3	2.194631E+1	1.339032E-3	1.517686E+0	5.729281E-3	2.191719E+1	2.999771E-3	5.623918E-1	5.023840E-3	2.218132E+1	3.873426E-3	2.220307E+1	3.311627E-3	1.004000E+2	1.000000E+2	3.502500E+2	3.500000E+2	6.177600E+0	6.300000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.05.2025	15:49:09.7		6.559507E+0	8.481443E+0	1.413574E-1	6.561022E+0	8.483401E+0	1.413900E-1	3.986136E+2	4.080000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.700481E-2	1.035829E-2	2.159976E+1	4.083690E-3	2.109857E+0	7.024974E-3	3.373188E+2	1.932397E-2	2.013943E+2	2.882649E-1	5.059024E+1	5.342665E-2	2.997236E+2	1.277438E-2	1.984700E+0	5.803292E-2	2.164821E+1	5.558131E-3	5.250618E-1	1.777582E-3	2.194452E+1	1.134017E-3	1.518289E+0	4.527309E-3	2.191789E+1	2.948515E-3	5.627157E-1	4.421936E-3	2.218086E+1	3.514723E-3	2.220207E+1	5.668805E-3	1.001879E+2	1.000000E+2	3.506478E+2	3.500000E+2	6.182831E+0	6.300000E+0	3.777315E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.117413E-1	0.000000E+0	9.704475E-2	0.000000E+0
16.05.2025	15:49:10.7		6.550736E+0	8.470102E+0	1.411684E-1	6.551295E+0	8.470824E+0	1.411804E-1	4.102432E+2	4.080000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.875379E-2	1.206922E-2	2.160000E+1	6.518203E-3	2.121971E+0	6.000135E-3	3.372130E+2	1.389125E-2	2.010691E+2	9.017955E-1	5.058067E+1	2.878419E-1	2.996369E+2	4.407039E-3	1.976339E+0	6.441155E-2	2.164155E+1	1.629491E-3	5.245616E-1	2.298474E-3	2.194531E+1	5.585343E-3	1.517168E+0	3.788935E-3	2.191339E+1	5.585499E-3	5.619304E-1	3.031642E-3	2.217907E+1	4.886169E-3	2.220240E+1	4.420728E-3	1.008000E+2	1.000000E+2	3.495000E+2	3.500000E+2	6.199875E+0	6.300000E+0	2.400000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.392844E-1	0.000000E+0
16.05.2025	15:49:11.7		6.554192E+0	8.474570E+0	1.412428E-1	6.553816E+0	8.474084E+0	1.412347E-1	4.004448E+2	4.080000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.744750E-2	9.594017E-3	2.159974E+1	4.613870E-3	2.122253E+0	6.139047E-3	3.371922E+2	1.357570E-2	2.015094E+2	9.192282E-1	5.053294E+1	1.969980E-1	2.996093E+2	1.315812E-2	1.982493E+0	7.313111E-2	2.164433E+1	2.887620E-3	5.250232E-1	1.850195E-3	2.194270E+1	4.392124E-3	1.517800E+0	4.201868E-3	2.191428E+1	3.766247E-3	5.623839E-1	3.294847E-3	2.217833E+1	3.675657E-3	2.219726E+1	5.128523E-3	1.004000E+2	1.000000E+2	3.509262E+2	3.500000E+2	6.177966E+0	6.300000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.485231E-1	0.000000E+0
16.05.2025	15:49:12.7		6.548573E+0	8.467305E+0	1.411217E-1	6.549462E+0	8.468454E+0	1.411409E-1	4.111982E+2	4.080000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.735637E-2	1.257434E-2	2.159964E+1	4.600725E-3	2.119633E+0	1.158857E-2	3.371669E+2	8.393187E-3	2.012334E+2	4.868957E-1	5.038777E+1	8.539719E-2	2.995670E+2	1.280105E-2	1.975447E+0	8.131049E-2	2.164581E+1	4.737306E-3	5.259261E-1	2.668159E-3	2.194225E+1	4.025108E-3	1.519014E+0	5.706300E-3	2.191678E+1	1.631050E-3	5.635291E-1	5.015323E-3	2.217948E+1	1.905135E-3	2.219648E+1	3.525500E-3	1.004000E+2	1.000000E+2	3.491425E+2	3.500000E+2	6.188564E+0	6.300000E+0	3.314021E-1	0.000000E+0	2.238316E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.738316E-1	0.000000E+0	1.342990E-1	0.000000E+0
16.05.2025	15:49:13.7		6.552406E+0	8.472261E+0	1.412044E-1	6.547954E+0	8.466504E+0	1.411084E-1	3.995542E+2	4.080000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.878139E-2	1.552225E-2	2.160888E+1	4.250163E-3	2.095843E+0	1.791746E-2	3.371463E+2	1.083599E-2	2.007046E+2	1.626068E-1	5.038997E+1	1.883156E-1	2.995496E+2	4.444518E-3	1.972157E+0	9.872619E-2	2.164538E+1	4.161243E-3	5.258115E-1	4.252020E-3	2.194641E+1	3.575430E-3	1.519026E+0	9.406351E-3	2.191925E+1	1.836003E-3	5.635325E-1	7.761182E-3	2.218028E+1	2.162683E-3	2.220220E+1	9.690360E-4	1.004000E+2	1.000000E+2	3.487500E+2	3.500000E+2	6.192450E+0	6.300000E+0	3.000000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
