date	time	comment	HEAT_#96:_Volume_[sl/min]	HEAT_#96:_mass_[g/min]	HEAT_#96:_mass_[g/s]	shield_airshield_air_#96:_Volume_[sl/min]	shield_airshield_air_#96:_mass_[g/min]	shield_airshield_air_#96:_mass_[g/s]	T_Heater	T_Heater.set	0.0	0.1	0.2	0.3	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1	ai12:_HEAT_T1_Stabw	ai13:_HEAT_T2	ai13:_HEAT_T2_Stabw	ai14:_HEAT_T3	ai14:_HEAT_T3_Stabw	ai15:_HEAT_T4	ai15:_HEAT_T4_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
			[°C]	[kg/m3]	[m3/s]	[sl/min]	[g/min]	[g/s]									°C	°C	V	V	°C	°C	°C	°C	°C	°C	°C	°C			°C	°C	V	V	°C	°C	V	V	°C	°C	V	V	°C	°C	°C	°C	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/Min	L/Min	L/Min	L/Min
																																																														
16.05.2025	16:35:30.7		6.645489E+0	8.592617E+0	1.432103E-1	6.645489E+0	8.592617E+0	1.432103E-1	5.429543E+2	5.400000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.682110E-2	1.019457E-2	2.177646E+1	1.028533E-3	2.226791E+0	7.558682E-3	4.356614E+2	1.831401E-2	2.631066E+2	4.535841E-1	5.941893E+1	2.696404E-1	3.843490E+2	2.949441E-3	2.197717E+0	1.210817E-1	2.197357E+1	1.942448E-3	5.274518E-1	1.146208E-3	2.254428E+1	1.713060E-3	1.642640E+0	3.224366E-3	2.249564E+1	5.596234E-3	5.646131E-1	2.659409E-3	2.237501E+1	1.370654E-3	2.244478E+1	1.827427E-3	9.980890E+1	1.000000E+2	3.495000E+2	3.500000E+2	6.287367E+0	6.400000E+0	3.886648E-1	0.000000E+0	2.369436E-1	0.000000E+0	6.783381E-1	0.000000E+0	1.869436E-1	0.000000E+0	1.056676E-1	0.000000E+0
16.05.2025	16:35:31.7		6.657507E+0	8.608157E+0	1.434693E-1	6.657507E+0	8.608157E+0	1.434693E-1	5.349456E+2	5.400000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.693543E-2	1.048879E-2	2.177812E+1	1.723959E-3	2.218030E+0	7.705341E-3	4.357052E+2	1.859955E-2	2.639137E+2	4.315600E-1	5.944815E+1	1.663592E-1	3.843632E+2	3.606792E-3	2.194980E+0	1.163668E-1	2.197490E+1	2.565119E-3	5.273803E-1	2.237988E-3	2.254491E+1	3.780675E-3	1.643549E+0	4.959840E-3	2.249757E+1	3.568632E-3	5.645786E-1	3.478459E-3	2.237310E+1	1.875527E-3	2.244607E+1	4.114563E-3	1.004000E+2	1.000000E+2	3.495000E+2	3.500000E+2	6.303825E+0	6.400000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.05.2025	16:35:32.7		6.657831E+0	8.608576E+0	1.434763E-1	6.657831E+0	8.608576E+0	1.434763E-1	5.435696E+2	5.400000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.791016E-2	1.042703E-2	2.177740E+1	2.056671E-3	2.198658E+0	8.465526E-3	4.357763E+2	2.484512E-2	2.651173E+2	6.525817E-1	5.928542E+1	1.206357E-1	3.843862E+2	8.168301E-3	2.181184E+0	9.234407E-2	2.197175E+1	3.012518E-3	5.274050E-1	2.623459E-3	2.254460E+1	4.631908E-3	1.645751E+0	5.164080E-3	2.249704E+1	2.768504E-3	5.645021E-1	3.878300E-3	2.237203E+1	2.560724E-3	2.244335E+1	4.219939E-3	1.007005E+2	1.000000E+2	3.502500E+2	3.500000E+2	6.282473E+0	6.400000E+0	3.600000E-1	0.000000E+0	1.562186E-1	0.000000E+0	7.313443E-1	0.000000E+0	1.062186E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.05.2025	16:35:33.7		6.658175E+0	8.609020E+0	1.434837E-1	6.658175E+0	8.609020E+0	1.434837E-1	5.358096E+2	5.400000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.884261E-2	9.434496E-3	2.177817E+1	2.331460E-4	2.177720E+0	6.884433E-3	4.359043E+2	2.962392E-2	2.687301E+2	1.389293E+0	5.926866E+1	2.021933E-1	3.844413E+2	1.938840E-2	2.169466E+0	1.459388E-1	2.196959E+1	3.962817E-3	5.274465E-1	2.337672E-3	2.254684E+1	3.844301E-3	1.649627E+0	5.552536E-3	2.250243E+1	6.523921E-3	5.644813E-1	5.948000E-3	2.238200E+1	7.223684E-3	2.244859E+1	3.844637E-3	1.000000E+2	1.000000E+2	3.502500E+2	3.500000E+2	6.285070E+0	6.400000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.342208E-1	0.000000E+0
16.05.2025	16:35:34.7		6.665068E+0	8.617932E+0	1.436322E-1	6.665068E+0	8.617932E+0	1.436322E-1	5.426947E+2	5.400000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.826691E-2	9.391143E-3	2.178106E+1	1.924954E-3	2.176838E+0	6.111980E-3	4.359301E+2	2.265143E-2	2.694982E+2	7.772468E-1	5.922091E+1	1.659602E-1	3.844544E+2	1.091839E-2	2.175270E+0	1.196126E-1	2.197413E+1	2.906032E-3	5.271579E-1	2.232194E-3	2.254519E+1	5.177925E-3	1.651204E+0	5.002793E-3	2.250216E+1	4.597842E-3	5.640889E-1	4.583698E-3	2.238330E+1	4.457916E-3	2.245252E+1	2.749167E-3	9.960000E+1	1.000000E+2	3.502500E+2	3.500000E+2	6.281550E+0	6.400000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.05.2025	16:35:35.7		6.651761E+0	8.600726E+0	1.433454E-1	6.651761E+0	8.600726E+0	1.433454E-1	5.358778E+2	5.400000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.795383E-2	8.813219E-3	2.178431E+1	3.823951E-3	2.196673E+0	1.090081E-2	4.359857E+2	2.166911E-2	2.702555E+2	1.704467E-1	5.913741E+1	1.282804E-1	3.844694E+2	6.372051E-3	2.178744E+0	7.913990E-2	2.197501E+1	3.716906E-3	5.269177E-1	1.894466E-3	2.255000E+1	5.418248E-3	1.654306E+0	3.973813E-3	2.250249E+1	2.680521E-3	5.635926E-1	2.986997E-3	2.238489E+1	2.703766E-3	2.245661E+1	2.455491E-3	1.004000E+2	1.000000E+2	3.499956E+2	3.500000E+2	6.286456E+0	6.400000E+0	3.600000E-1	0.000000E+0	2.330395E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.05.2025	16:35:36.7		6.649498E+0	8.597801E+0	1.432967E-1	6.649498E+0	8.597801E+0	1.432967E-1	5.429282E+2	5.400000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.856385E-2	9.391969E-3	2.177970E+1	3.524032E-3	2.246380E+0	1.661952E-2	4.360661E+2	3.737719E-2	2.701551E+2	1.198720E-1	5.910778E+1	1.819213E-1	3.844941E+2	5.931531E-3	2.166398E+0	1.058051E-1	2.196600E+1	5.141463E-3	5.271105E-1	2.350495E-3	2.255058E+1	2.221922E-3	1.657270E+0	5.392759E-3	2.249895E+1	3.242666E-3	5.638935E-1	4.293424E-3	2.238044E+1	3.567359E-3	2.245144E+1	3.408947E-3	1.004000E+2	1.000000E+2	3.495000E+2	3.500000E+2	6.281550E+0	6.400000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.05.2025	16:35:37.7		6.655589E+0	8.605676E+0	1.434279E-1	6.655589E+0	8.605676E+0	1.434279E-1	5.359478E+2	5.400000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.928171E-2	1.049712E-2	2.177662E+1	3.273520E-3	2.267949E+0	1.447734E-2	4.361878E+2	4.719512E-2	2.697670E+2	2.065022E-1	5.911829E+1	2.535654E-1	3.845317E+2	1.415904E-2	2.166556E+0	1.092566E-1	2.196508E+1	4.159771E-3	5.273788E-1	2.880016E-3	2.254302E+1	3.536920E-3	1.659540E+0	6.752928E-3	2.249937E+1	3.689718E-3	5.641749E-1	5.263718E-3	2.237873E+1	2.383531E-3	2.244828E+1	3.648996E-3	1.000000E+2	1.000000E+2	3.488452E+2	3.500000E+2	6.288032E+0	6.400000E+0	3.600000E-1	0.000000E+0	1.936521E-1	0.000000E+0	6.190438E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.380876E-2	0.000000E+0
