date	time	comment	HEAT_#96:_Volume_[sl/min]	HEAT_#96:_mass_[g/min]	HEAT_#96:_mass_[g/s]	shield_airshield_air_#96:_Volume_[sl/min]	shield_airshield_air_#96:_mass_[g/min]	shield_airshield_air_#96:_mass_[g/s]	T_Heater	T_Heater.set	0.0	0.1	0.2	0.3	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1	ai12:_HEAT_T1_Stabw	ai13:_HEAT_T2	ai13:_HEAT_T2_Stabw	ai14:_HEAT_T3	ai14:_HEAT_T3_Stabw	ai15:_HEAT_T4	ai15:_HEAT_T4_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
			[°C]	[kg/m3]	[m3/s]	[sl/min]	[g/min]	[g/s]									°C	°C	V	V	°C	°C	°C	°C	°C	°C	°C	°C			°C	°C	V	V	°C	°C	V	V	°C	°C	V	V	°C	°C	°C	°C	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/Min	L/Min	L/Min	L/Min
																																																														
16.05.2025	15:56:10.3		1.322121E+1	1.709503E+1	2.849172E-1	1.322226E+1	1.709638E+1	2.849397E-1	4.114003E+2	4.150000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.723022E-2	1.059780E-2	2.161186E+1	3.286189E-3	2.142447E+0	7.819441E-3	3.379598E+2	1.526670E-2	1.939792E+2	3.864769E-1	4.404782E+1	1.673029E-1	2.943980E+2	2.055658E-2	4.792544E+0	1.396715E-1	2.166084E+1	6.219106E-3	5.249692E-1	2.801526E-3	2.202146E+1	2.601855E-3	1.542730E+0	6.591594E-3	2.199054E+1	4.212720E-3	5.623115E-1	5.197150E-3	2.220835E+1	2.473477E-3	2.223239E+1	2.954641E-3	1.001781E+2	1.000000E+2	3.495000E+2	3.500000E+2	1.276357E+1	1.300000E+1	3.600000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	0.000000E+0	0.000000E+0
16.05.2025	15:56:11.3		1.323344E+1	1.711084E+1	2.851806E-1	1.323294E+1	1.711020E+1	2.851700E-1	4.201443E+2	4.150000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.808337E-2	8.162197E-3	2.161043E+1	3.565720E-3	2.112609E+0	9.628234E-3	3.379140E+2	2.556998E-2	1.946632E+2	5.095960E-2	4.383064E+1	8.612195E-2	2.943451E+2	2.975393E-2	4.797323E+0	1.025276E-1	2.166026E+1	7.821235E-3	5.248670E-1	1.865940E-3	2.201351E+1	7.588848E-3	1.542489E+0	6.050295E-3	2.198156E+1	5.059376E-3	5.621360E-1	4.344472E-3	2.220519E+1	6.437936E-3	2.222827E+1	2.299218E-4	1.008000E+2	1.000000E+2	3.502500E+2	3.500000E+2	1.275615E+1	1.300000E+1	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	0.000000E+0	0.000000E+0
16.05.2025	15:56:12.3		1.323833E+1	1.711716E+1	2.852860E-1	1.323833E+1	1.711716E+1	2.852860E-1	4.109208E+2	4.150000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.803733E-2	1.661368E-2	2.162071E+1	5.966018E-3	2.141453E+0	1.438116E-2	3.378987E+2	1.845201E-2	1.940069E+2	2.271133E-1	4.405617E+1	1.752809E-1	2.943243E+2	5.068840E-3	4.802274E+0	1.000529E-1	2.166674E+1	3.461830E-3	5.243925E-1	2.803993E-3	2.201940E+1	4.841429E-3	1.541029E+0	5.159040E-3	2.199922E+1	4.547029E-3	5.611629E-1	4.033932E-3	2.221656E+1	3.645569E-3	2.223014E+1	1.279327E-3	1.000000E+2	1.000000E+2	3.487500E+2	3.500000E+2	1.277100E+1	1.300000E+1	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.800000E-1	0.000000E+0
16.05.2025	15:56:13.3		1.324159E+1	1.712138E+1	2.853563E-1	1.324159E+1	1.712138E+1	2.853563E-1	4.197503E+2	4.150000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.750221E-2	7.511804E-3	2.162633E+1	1.590109E-3	2.080044E+0	2.072725E-2	3.378570E+2	1.128460E-2	1.933542E+2	3.552076E-1	4.363460E+1	2.777528E-1	2.943123E+2	6.111158E-3	4.805707E+0	9.568487E-2	2.166045E+1	4.339773E-3	5.245182E-1	1.034820E-3	2.201841E+1	4.258696E-3	1.541456E+0	2.495411E-3	2.199558E+1	3.484837E-3	5.615888E-1	2.184967E-3	2.221195E+1	5.124323E-3	2.223150E+1	1.808637E-3	1.004000E+2	1.000000E+2	3.502500E+2	3.500000E+2	1.276357E+1	1.300000E+1	2.400000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.05.2025	15:56:14.3		1.323830E+1	1.711713E+1	2.852854E-1	1.323907E+1	1.711812E+1	2.853020E-1	4.124574E+2	4.150000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.762952E-2	7.551853E-3	2.162144E+1	9.095502E-4	2.024278E+0	1.032522E-2	3.378410E+2	1.365356E-3	1.938246E+2	1.580725E-2	4.411887E+1	3.504963E-2	2.943073E+2	1.185206E-2	4.805701E+0	7.853398E-2	2.166761E+1	8.307260E-4	5.246095E-1	7.599107E-4	2.201791E+1	2.586087E-3	1.541817E+0	2.040820E-3	2.200178E+1	7.982930E-4	5.618427E-1	1.787222E-3	2.221221E+1	3.564152E-3	2.222995E+1	3.401441E-3	1.004000E+2	1.000000E+2	3.502500E+2	3.500000E+2	1.275615E+1	1.300000E+1	3.600000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	0.000000E+0	0.000000E+0
16.05.2025	15:56:15.3		1.322631E+1	1.710162E+1	2.850271E-1	1.323387E+1	1.711139E+1	2.851899E-1	4.191848E+2	4.150000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.729988E-2	1.002951E-2	2.161434E+1	3.494031E-3	2.007103E+0	8.564265E-3	3.378318E+2	4.401999E-3	1.942014E+2	1.610571E-1	4.376304E+1	2.104733E-1	2.942815E+2	1.172961E-2	4.791396E+0	1.051805E-1	2.166206E+1	2.340712E-3	5.250621E-1	2.485760E-3	2.201732E+1	1.664668E-3	1.543318E+0	6.466495E-3	2.199229E+1	4.944874E-3	5.631335E-1	5.086492E-3	2.220969E+1	2.850468E-3	2.222414E+1	3.573755E-3	1.007612E+2	1.000000E+2	3.502500E+2	3.500000E+2	1.276357E+1	1.300000E+1	4.141826E-1	0.000000E+0	2.048478E-1	0.000000E+0	6.145434E-1	0.000000E+0	2.000000E-1	0.000000E+0	0.000000E+0	0.000000E+0
16.05.2025	15:56:16.3		1.322658E+1	1.710197E+1	2.850328E-1	1.322457E+1	1.709937E+1	2.849895E-1	4.110615E+2	4.150000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.889420E-2	1.503863E-2	2.161339E+1	3.776926E-3	1.995609E+0	6.380142E-3	3.378384E+2	5.020344E-3	1.940332E+2	1.969931E-1	4.381401E+1	2.347333E-1	2.943160E+2	1.860052E-2	4.787931E+0	7.575153E-2	2.166128E+1	9.943544E-4	5.242399E-1	2.939761E-3	2.201070E+1	4.576457E-3	1.542134E+0	7.397813E-3	2.198955E+1	5.517226E-3	5.620244E-1	5.504204E-3	2.220765E+1	1.662951E-3	2.222581E+1	2.836169E-3	1.004000E+2	1.000000E+2	3.502500E+2	3.500000E+2	1.276357E+1	1.300000E+1	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	0.000000E+0	0.000000E+0
16.05.2025	15:56:17.3		1.321985E+1	1.709326E+1	2.848877E-1	1.322503E+1	1.709996E+1	2.849994E-1	4.204939E+2	4.150000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.047750E-2	1.221903E-2	2.161422E+1	7.619700E-3	1.977210E+0	1.521613E-2	3.378484E+2	6.957818E-3	1.943706E+2	6.537136E-2	4.408966E+1	1.600055E-1	2.943222E+2	9.818835E-3	4.804662E+0	5.914703E-2	2.166690E+1	8.179493E-4	5.252096E-1	2.802175E-3	2.201874E+1	5.937079E-4	1.544351E+0	8.866479E-3	2.199032E+1	5.000630E-3	5.633249E-1	6.181784E-3	2.221177E+1	1.492120E-3	2.223372E+1	5.279336E-3	1.008000E+2	1.000000E+2	3.502500E+2	3.500000E+2	1.274872E+1	1.300000E+1	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
