date	time	comment	HEAT_#96:_Volume_[sl/min]	HEAT_#96:_mass_[g/min]	HEAT_#96:_mass_[g/s]	shield_airshield_air_#96:_Volume_[sl/min]	shield_airshield_air_#96:_mass_[g/min]	shield_airshield_air_#96:_mass_[g/s]	T_Heater	T_Heater.set	0.0	0.1	0.2	0.3	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1	ai12:_HEAT_T1_Stabw	ai13:_HEAT_T2	ai13:_HEAT_T2_Stabw	ai14:_HEAT_T3	ai14:_HEAT_T3_Stabw	ai15:_HEAT_T4	ai15:_HEAT_T4_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
16.05.2025	15:44:03.7		3.239568E+0	4.188761E+0	6.981269E-2	3.237247E+0	4.185761E+0	6.976268E-2	4.083320E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.654962E-2	8.696207E-3	2.160832E+1	4.200278E-3	2.058077E+0	1.120239E-2	3.356834E+2	1.892743E-2	2.064959E+2	2.842485E-1	5.868681E+1	1.322566E-1	3.011195E+2	9.007888E-3	6.704848E-1	9.425936E-2	2.161828E+1	3.845904E-3	5.261499E-1	2.114363E-3	2.189778E+1	1.301482E-3	1.513221E+0	7.416829E-3	2.186680E+1	3.739587E-3	5.608158E-1	5.342967E-3	2.216608E+1	4.218114E-3	2.218128E+1	5.855011E-3	1.008000E+2	1.000000E+2	3.495000E+2	3.500000E+2	2.970000E+0	3.000000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.05.2025	15:44:04.7		3.236908E+0	4.185322E+0	6.975536E-2	3.238049E+0	4.186798E+0	6.977996E-2	3.976250E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.824758E-2	1.200220E-2	2.160667E+1	3.686423E-3	2.064233E+0	9.314518E-3	3.356400E+2	1.160673E-2	2.062445E+2	1.989400E-1	5.840145E+1	8.391739E-2	3.011144E+2	4.842889E-3	6.652194E-1	9.252705E-2	2.161782E+1	3.622007E-3	5.262919E-1	2.252032E-3	2.189668E+1	7.230602E-4	1.513344E+0	8.940859E-3	2.186606E+1	2.691776E-3	5.616657E-1	6.282123E-3	2.216539E+1	2.190543E-3	2.218276E+1	6.271861E-3	1.004747E+2	1.000000E+2	3.501099E+2	3.500000E+2	2.963962E+0	3.000000E+0	3.487953E-1	0.000000E+0	2.296686E-1	0.000000E+0	6.890059E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.256023E-1	0.000000E+0
16.05.2025	15:44:05.7		3.233317E+0	4.180678E+0	6.967798E-2	3.234011E+0	4.181576E+0	6.969294E-2	4.098779E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.888632E-2	1.162117E-2	2.160697E+1	3.069899E-3	2.067151E+0	8.603641E-3	3.356113E+2	9.125701E-3	2.067193E+2	2.709258E-1	5.845724E+1	1.310789E-1	3.011070E+2	8.885061E-3	6.796347E-1	7.625995E-2	2.161284E+1	1.893582E-3	5.265399E-1	2.316393E-3	2.189771E+1	2.287028E-3	1.513296E+0	6.530451E-3	2.186619E+1	2.754167E-3	5.621033E-1	4.865437E-3	2.216561E+1	1.627185E-3	2.218011E+1	2.649268E-3	1.000000E+2	1.000000E+2	3.510000E+2	3.500000E+2	2.955150E+0	3.000000E+0	4.200000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-2	0.000000E+0
16.05.2025	15:44:06.7		3.237883E+0	4.186582E+0	6.977637E-2	3.241256E+0	4.190945E+0	6.984908E-2	3.977834E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.730536E-2	9.606095E-3	2.160653E+1	5.035654E-3	2.072839E+0	9.714790E-3	3.356024E+2	1.187841E-2	2.070221E+2	7.455183E-1	5.862078E+1	1.596079E-1	3.010743E+2	1.734769E-2	6.948843E-1	8.385881E-2	2.160759E+1	5.321247E-3	5.263879E-1	2.408868E-3	2.189765E+1	5.342809E-3	1.513116E+0	6.270708E-3	2.186782E+1	2.907236E-3	5.620872E-1	5.118003E-3	2.216642E+1	4.371725E-3	2.218126E+1	3.335258E-3	9.981333E+1	1.000000E+2	3.502500E+2	3.500000E+2	2.947725E+0	3.000000E+0	3.600000E-1	0.000000E+0	1.866666E-1	0.000000E+0	6.400003E-1	0.000000E+0	1.866666E-1	0.000000E+0	1.280001E-1	0.000000E+0
16.05.2025	15:44:07.7		3.235624E+0	4.183662E+0	6.972771E-2	3.233448E+0	4.180848E+0	6.968080E-2	4.092654E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.727918E-2	8.192058E-3	2.160806E+1	5.889764E-3	2.065452E+0	9.988683E-3	3.355904E+2	1.715272E-2	2.059693E+2	6.856798E-1	5.859433E+1	1.350378E-1	3.010332E+2	1.675445E-2	6.897352E-1	7.946352E-2	2.160901E+1	7.915160E-3	5.262226E-1	1.950558E-3	2.189747E+1	5.445704E-3	1.512508E+0	5.158461E-3	2.186683E+1	1.740701E-3	5.616678E-1	4.003565E-3	2.216905E+1	4.612176E-3	2.218203E+1	2.702846E-3	1.004000E+2	1.000000E+2	3.502500E+2	3.500000E+2	2.947725E+0	3.000000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.05.2025	15:44:08.7		3.234317E+0	4.181972E+0	6.969953E-2	3.234068E+0	4.181651E+0	6.969418E-2	3.990000E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.760246E-2	6.815272E-3	2.160637E+1	4.857219E-3	2.070436E+0	1.209297E-2	3.355492E+2	1.995013E-2	2.040351E+2	1.036261E+0	5.857672E+1	1.611114E-1	3.010011E+2	1.299550E-2	6.863862E-1	8.439262E-2	2.161041E+1	4.885889E-3	5.263315E-1	1.582598E-3	2.189631E+1	4.589852E-3	1.512562E+0	3.970821E-3	2.186480E+1	9.944731E-4	5.618834E-1	2.898680E-3	2.216818E+1	4.159988E-3	2.217984E+1	2.487420E-3	1.008000E+2	1.000000E+2	3.488729E+2	3.500000E+2	2.957583E+0	3.000000E+0	3.501679E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.254197E-1	0.000000E+0	1.581934E-1	0.000000E+0	1.450839E-1	0.000000E+0
16.05.2025	15:44:09.7		3.228961E+0	4.175047E+0	6.958412E-2	3.232511E+0	4.179636E+0	6.966061E-2	4.094359E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.821413E-2	9.069626E-3	2.160876E+1	4.306637E-3	2.074111E+0	1.528988E-2	3.354910E+2	8.068251E-3	2.049020E+2	1.347482E+0	5.845589E+1	1.333384E-2	3.009920E+2	8.358637E-3	6.825392E-1	6.757322E-2	2.161483E+1	1.978714E-3	5.263305E-1	1.026383E-3	2.190175E+1	9.309258E-4	1.512939E+0	3.887502E-3	2.186479E+1	1.163695E-4	5.626472E-1	2.912921E-3	2.215513E+1	4.653591E-4	2.218911E+1	9.423234E-3	1.008000E+2	1.000000E+2	3.495000E+2	3.500000E+2	2.970000E+0	3.000000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.026366E-1	0.000000E+0
16.05.2025	15:44:10.7		3.235376E+0	4.183342E+0	6.972236E-2	3.232336E+0	4.179410E+0	6.965684E-2	3.985365E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.674821E-2	1.056316E-2	2.160937E+1	3.715893E-3	2.049817E+0	1.621223E-2	3.354846E+2	8.600233E-3	2.053965E+2	9.528899E-1	5.873435E+1	1.489710E-1	3.009746E+2	1.007629E-2	6.905007E-1	7.641729E-2	2.161629E+1	2.994684E-3	5.265450E-1	1.750507E-3	2.189796E+1	2.828449E-3	1.513846E+0	6.443655E-3	2.186733E+1	2.386543E-3	5.635907E-1	4.782958E-3	2.216267E+1	3.401213E-3	2.218690E+1	7.954273E-3	9.960000E+1	1.000000E+2	3.502500E+2	3.500000E+2	2.977425E+0	3.000000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	4.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-2	0.000000E+0
16.05.2025	15:44:11.7		3.237801E+0	4.186477E+0	6.977461E-2	3.237838E+0	4.186525E+0	6.977541E-2	4.106031E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.720648E-2	1.463798E-2	2.161167E+1	3.929878E-3	2.009767E+0	1.302865E-2	3.354734E+2	5.588174E-3	2.063708E+2	3.290385E-1	5.905450E+1	2.315891E-1	3.009583E+2	1.111018E-2	6.824424E-1	1.037503E-1	2.161557E+1	3.023129E-3	5.263580E-1	3.303685E-3	2.189912E+1	3.752367E-3	1.513376E+0	8.631995E-3	2.186903E+1	4.175832E-3	5.637419E-1	6.584334E-3	2.217143E+1	4.325468E-3	2.218712E+1	4.177720E-3	1.004000E+2	1.000000E+2	3.498164E+2	3.500000E+2	2.965708E+0	3.000000E+0	3.000000E-1	0.000000E+0	1.789044E-1	0.000000E+0	8.367132E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.373426E-1	0.000000E+0
16.05.2025	15:44:12.7		3.234832E+0	4.182638E+0	6.971063E-2	3.234832E+0	4.182638E+0	6.971063E-2	3.987181E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.854741E-2	1.460130E-2	2.161021E+1	4.767873E-3	1.983571E+0	8.743261E-3	3.354649E+2	2.575103E-3	2.069512E+2	5.437219E-1	5.896005E+1	1.421550E-1	3.009585E+2	1.352111E-2	6.862063E-1	1.167106E-1	2.161134E+1	1.101876E-3	5.260669E-1	3.208699E-3	2.190153E+1	3.124075E-3	1.512584E+0	7.768592E-3	2.186708E+1	2.042164E-3	5.635289E-1	5.901397E-3	2.216736E+1	1.847318E-3	2.218442E+1	1.108532E-3	1.004000E+2	1.000000E+2	3.502500E+2	3.500000E+2	2.970000E+0	3.000000E+0	3.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.05.2025	15:44:13.7		3.241897E+0	4.191772E+0	6.986287E-2	3.241897E+0	4.191772E+0	6.986287E-2	4.095812E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.734503E-2	8.847128E-3	2.160879E+1	4.030539E-3	1.977100E+0	1.042573E-2	3.354556E+2	1.003448E-2	2.072153E+2	7.570182E-1	5.872984E+1	8.074438E-2	3.009832E+2	1.892679E-2	7.007767E-1	1.112442E-1	2.161192E+1	1.779393E-3	5.262226E-1	1.906411E-3	2.189926E+1	4.246184E-3	1.512767E+0	5.999248E-3	2.186497E+1	7.868371E-4	5.638448E-1	4.354394E-3	2.216581E+1	2.228038E-3	2.218151E+1	2.422940E-3	1.002961E+2	1.000000E+2	3.498897E+2	3.500000E+2	2.960646E+0	3.000000E+0	3.155863E-1	0.000000E+0	2.370114E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.740229E-1	0.000000E+0	1.422069E-1	0.000000E+0
16.05.2025	15:44:14.7		3.247949E+0	4.199598E+0	6.999330E-2	3.247949E+0	4.199598E+0	6.999330E-2	4.000000E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.705351E-2	7.854744E-3	2.160592E+1	2.106786E-3	1.973305E+0	1.159743E-2	3.354417E+2	1.887909E-2	2.072151E+2	5.408339E-1	5.872278E+1	4.660647E-2	3.009901E+2	1.228220E-2	6.883603E-1	1.042791E-1	2.161212E+1	2.999285E-3	5.262960E-1	1.474606E-3	2.190199E+1	3.751167E-3	1.512642E+0	5.160488E-3	2.186504E+1	1.844520E-3	5.638774E-1	3.809903E-3	2.216739E+1	4.276523E-3	2.218308E+1	6.980558E-3	1.000000E+2	1.000000E+2	3.510000E+2	3.500000E+2	2.955150E+0	3.000000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.05.2025	15:44:15.7		3.234708E+0	4.182477E+0	6.970796E-2	3.234708E+0	4.182477E+0	6.970796E-2	4.105452E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.786145E-2	9.836019E-3	2.160492E+1	2.771724E-3	1.965185E+0	9.187463E-3	3.354465E+2	1.186605E-2	2.064103E+2	6.699813E-1	5.865640E+1	7.897590E-2	3.009746E+2	9.213816E-3	6.801968E-1	8.304800E-2	2.161322E+1	3.235762E-3	5.262123E-1	1.163972E-3	2.190179E+1	2.271922E-3	1.511800E+0	3.554265E-3	2.186848E+1	1.724502E-3	5.633403E-1	2.961076E-3	2.216665E+1	4.400433E-3	2.218213E+1	5.671300E-3	1.001034E+2	1.000000E+2	3.495000E+2	3.500000E+2	2.962575E+0	3.000000E+0	3.000000E-1	0.000000E+0	2.064653E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.05.2025	15:44:16.7		3.242603E+0	4.192686E+0	6.987809E-2	3.242603E+0	4.192686E+0	6.987809E-2	3.983022E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.793459E-2	1.224427E-2	2.160975E+1	5.375565E-3	1.968170E+0	9.351475E-3	3.354690E+2	7.413144E-3	2.063647E+2	5.469646E-1	5.848347E+1	1.023572E-1	3.009820E+2	9.454290E-3	6.903553E-1	8.407131E-2	2.161941E+1	5.939244E-3	5.264098E-1	2.414487E-3	2.190122E+1	4.165389E-3	1.512340E+0	5.982320E-3	2.187286E+1	2.878521E-3	5.637440E-1	4.668553E-3	2.216811E+1	4.423783E-3	2.218499E+1	3.915489E-3	1.008000E+2	1.000000E+2	3.495000E+2	3.500000E+2	2.954549E+0	3.000000E+0	3.000000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.229770E-1	0.000000E+0	1.175724E-1	0.000000E+0
16.05.2025	15:44:17.7		3.244398E+0	4.195006E+0	6.991677E-2	3.244398E+0	4.195006E+0	6.991677E-2	4.104902E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.591045E-2	1.197346E-2	2.161152E+1	3.708861E-3	1.978440E+0	1.172090E-2	3.354890E+2	7.698388E-3	2.065261E+2	3.072638E-1	5.837663E+1	7.623745E-2	3.009913E+2	3.044853E-3	6.853774E-1	8.646601E-2	2.161694E+1	5.901043E-3	5.267925E-1	4.635619E-3	2.189712E+1	5.104951E-3	1.513239E+0	1.177340E-2	2.186960E+1	2.583476E-3	5.645171E-1	9.573824E-3	2.216235E+1	3.046643E-3	2.218553E+1	3.475215E-3	1.000000E+2	1.000000E+2	3.510000E+2	3.500000E+2	2.947725E+0	3.000000E+0	3.000000E-1	0.000000E+0	2.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.000000E-1	0.000000E+0	9.000000E-2	0.000000E+0
16.05.2025	15:44:18.7		3.240255E+0	4.189649E+0	6.982748E-2	3.240255E+0	4.189649E+0	6.982748E-2	3.992040E+2	4.050000E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.565728E-2	1.160038E-2	2.160724E+1	2.282707E-3	1.981264E+0	9.308963E-3	3.355199E+2	1.082475E-2	2.059703E+2	3.077171E-1	5.849274E+1	1.612857E-1	3.009941E+2	3.168639E-3	6.658842E-1	9.094342E-2	2.161347E+1	2.828248E-3	5.268578E-1	4.070244E-3	2.189456E+1	4.762571E-3	1.512720E+0	1.051851E-2	2.186417E+1	3.648521E-3	5.642797E-1	9.207552E-3	2.215856E+1	1.504035E-3	2.218210E+1	1.556174E-3	1.006381E+2	1.000000E+2	3.501071E+2	3.500000E+2	2.963989E+0	3.000000E+0	3.485699E-1	0.000000E+0	2.297625E-1	0.000000E+0	6.892876E-1	0.000000E+0	1.595251E-1	0.000000E+0	1.257150E-1	0.000000E+0
