date	time	comment	HEAT_#96:_Volume_[sl/min]	HEAT_#96:_mass_[g/min]	HEAT_#96:_mass_[g/s]	shield_airshield_air_#96:_Volume_[sl/min]	shield_airshield_air_#96:_mass_[g/min]	shield_airshield_air_#96:_mass_[g/s]	T_Heater	T_Heater.set	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1	ai12:_HEAT_T1_Stabw	ai13:_HEAT_T2	ai13:_HEAT_T2_Stabw	ai14:_HEAT_T3	ai14:_HEAT_T3_Stabw	ai15:_HEAT_T4	ai15:_HEAT_T4_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
			[°C]	[kg/m3]	[m3/s]	[sl/min]	[g/min]	[g/s]					°C	°C	V	V	°C	°C	°C	°C	°C	°C	°C	°C			°C	°C	V	V	°C	°C	V	V	°C	°C	V	V	°C	°C	°C	°C	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/Min	L/Min	L/Min	L/Min
																																																										
19.05.2025	14:58:00.6		1.331706E+1	1.721895E+1	2.869826E-1	1.331706E+1	1.721895E+1	2.869826E-1	1.754445E+2	1.750000E+2	1.390520E-3	3.346544E-3	2.193051E+1	3.592363E-3	2.100883E+0	9.722212E-3	1.366344E+2	3.010070E-3	7.468096E+1	8.013094E-2	2.921487E+1	5.565141E-2	1.197146E+2	4.066711E-3	4.122061E+0	8.970543E-2	2.179757E+1	1.510683E-3	5.443634E-1	3.008949E-3	2.172349E+1	2.826980E-3	1.805754E+0	6.097229E-3	2.170804E+1	1.461484E-3	5.785637E-1	5.128742E-3	2.216020E+1	2.095573E-3	2.209658E+1	2.879267E-3	2.800967E+0	0.000000E+0	3.502482E+2	3.500000E+2	1.285269E+1	1.310000E+1	3.598549E-1	0.000000E+0	1.502419E-1	0.000000E+0	7.503628E-1	0.000000E+0	1.500000E-1	0.000000E+0	0.000000E+0	0.000000E+0
19.05.2025	14:58:01.6		1.331188E+1	1.721227E+1	2.868711E-1	1.331188E+1	1.721227E+1	2.868711E-1	1.757477E+2	1.750000E+2	1.711542E-3	5.630379E-3	2.193427E+1	2.199116E-3	2.127527E+0	1.382530E-2	1.366286E+2	5.031189E-3	7.458587E+1	1.245278E-1	2.920062E+1	3.266217E-2	1.197077E+2	4.617797E-3	4.101176E+0	1.048621E-1	2.179242E+1	1.878009E-3	5.445844E-1	5.447022E-3	2.172220E+1	4.948677E-3	1.805470E+0	1.078038E-2	2.170515E+1	3.274087E-3	5.788344E-1	9.137982E-3	2.215655E+1	1.301751E-3	2.209322E+1	2.467255E-3	3.200000E+0	0.000000E+0	3.498029E+2	3.500000E+2	1.286010E+1	1.310000E+1	3.242354E-1	0.000000E+0	2.298038E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	0.000000E+0	0.000000E+0
19.05.2025	14:58:02.6		1.330217E+1	1.719970E+1	2.866617E-1	1.330217E+1	1.719970E+1	2.866617E-1	1.744389E+2	1.750000E+2	2.839419E-3	1.135404E-2	2.193393E+1	2.773933E-3	2.135604E+0	9.888636E-3	1.366144E+2	4.249595E-3	7.453617E+1	1.332800E-1	2.923020E+1	2.812728E-2	1.197022E+2	9.100999E-4	4.099627E+0	1.250661E-1	2.178804E+1	1.155954E-3	5.437292E-1	3.668925E-3	2.171419E+1	3.352484E-3	1.803384E+0	7.991427E-3	2.169863E+1	6.358248E-3	5.772620E-1	6.729421E-3	2.215172E+1	2.311169E-4	2.208633E+1	1.502347E-3	3.200000E+0	0.000000E+0	3.490134E+2	3.500000E+2	1.284786E+1	1.310000E+1	3.600000E-1	0.000000E+0	2.412200E-1	0.000000E+0	7.763401E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.483918E-1	0.000000E+0
19.05.2025	14:58:03.6		1.330564E+1	1.720419E+1	2.867365E-1	1.330564E+1	1.720419E+1	2.867365E-1	1.742895E+2	1.750000E+2	2.389913E-3	7.123848E-3	2.194413E+1	2.533001E-3	2.146336E+0	8.584600E-3	1.366240E+2	7.150324E-3	7.449348E+1	1.289593E-1	2.910287E+1	4.732292E-2	1.197152E+2	6.326151E-3	4.098273E+0	9.830719E-2	2.180220E+1	5.240398E-3	5.441376E-1	2.352284E-3	2.173362E+1	7.842145E-3	1.804444E+0	5.173493E-3	2.170881E+1	5.093215E-3	5.784966E-1	3.860568E-3	2.216695E+1	7.174678E-3	2.209806E+1	5.290835E-3	3.200000E+0	0.000000E+0	3.491421E+2	3.500000E+2	1.284719E+1	1.310000E+1	3.600000E-1	0.000000E+0	2.238582E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.630709E-1	0.000000E+0	1.329448E-1	0.000000E+0
19.05.2025	14:58:04.6		1.330517E+1	1.720359E+1	2.867264E-1	1.330517E+1	1.720359E+1	2.867264E-1	1.744776E+2	1.750000E+2	2.757710E-3	7.806396E-3	2.194567E+1	3.288839E-3	2.149876E+0	8.561063E-3	1.366200E+2	3.293837E-3	7.438604E+1	1.588210E-1	2.907024E+1	1.695190E-2	1.197171E+2	9.367980E-3	4.101028E+0	9.688523E-2	2.180509E+1	2.518205E-3	5.444076E-1	1.610121E-3	2.173245E+1	4.628381E-4	1.804922E+0	3.711624E-3	2.171245E+1	1.569757E-3	5.790404E-1	3.022913E-3	2.217138E+1	5.595717E-3	2.210121E+1	3.939086E-3	2.918423E+0	0.000000E+0	3.497220E+2	3.500000E+2	1.285267E+1	1.310000E+1	4.022365E-1	0.000000E+0	1.851971E-1	0.000000E+0	8.555913E-1	0.000000E+0	2.000000E-1	0.000000E+0	0.000000E+0	0.000000E+0
19.05.2025	14:58:05.6		1.331190E+1	1.721229E+1	2.868715E-1	1.331190E+1	1.721229E+1	2.868715E-1	1.744227E+2	1.750000E+2	2.863191E-3	8.252128E-3	2.194558E+1	5.464231E-3	2.147480E+0	7.746734E-3	1.366134E+2	5.374288E-3	7.440001E+1	1.341633E-1	2.913759E+1	1.527188E-2	1.197085E+2	9.587183E-3	4.093496E+0	1.013522E-1	2.180522E+1	2.118786E-3	5.446960E-1	2.006177E-3	2.173143E+1	1.296363E-3	1.805197E+0	4.886038E-3	2.171016E+1	1.228770E-3	5.791850E-1	3.727644E-3	2.216788E+1	2.766488E-3	2.210256E+1	3.691349E-3	2.852745E+0	0.000000E+0	3.495989E+2	3.500000E+2	1.285170E+1	1.310000E+1	4.200000E-1	0.000000E+0	1.934068E-1	0.000000E+0	8.802205E-1	0.000000E+0	1.934068E-1	0.000000E+0	0.000000E+0	0.000000E+0
19.05.2025	14:58:06.6		1.333138E+1	1.723747E+1	2.872912E-1	1.333138E+1	1.723747E+1	2.872912E-1	1.743998E+2	1.750000E+2	1.896679E-3	5.671239E-3	2.194461E+1	3.842259E-3	2.130804E+0	7.423801E-3	1.365962E+2	8.635380E-3	7.454722E+1	1.681227E-1	2.912944E+1	2.078889E-2	1.196938E+2	1.040104E-2	4.120079E+0	8.450676E-2	2.180288E+1	1.099329E-3	5.444413E-1	1.540437E-3	2.173006E+1	4.508799E-3	1.804794E+0	4.417608E-3	2.170943E+1	1.039714E-3	5.787644E-1	3.749481E-3	2.216249E+1	3.422406E-3	2.210254E+1	2.437311E-3	3.200000E+0	0.000000E+0	3.493920E+2	3.500000E+2	1.284950E+1	1.310000E+1	3.513616E-1	0.000000E+0	1.785993E-1	0.000000E+0	6.642020E-1	0.000000E+0	1.785993E-1	0.000000E+0	0.000000E+0	0.000000E+0
19.05.2025	14:58:07.6		1.331793E+1	1.722008E+1	2.870013E-1	1.331793E+1	1.722008E+1	2.870013E-1	1.751445E+2	1.750000E+2	1.879826E-3	5.129120E-3	2.194179E+1	2.630993E-3	2.131009E+0	9.447637E-3	1.365835E+2	3.644803E-3	7.453567E+1	7.771701E-2	2.909625E+1	4.884976E-2	1.196788E+2	1.372320E-2	4.120341E+0	7.702497E-2	2.180276E+1	3.265697E-3	5.447280E-1	2.023208E-3	2.172861E+1	5.236045E-3	1.805619E+0	5.687456E-3	2.170931E+1	1.276387E-3	5.792908E-1	5.107952E-3	2.216333E+1	1.470960E-3	2.210075E+1	2.717197E-3	3.200000E+0	0.000000E+0	3.487500E+2	3.500000E+2	1.285267E+1	1.310000E+1	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.526129E-1	0.000000E+0	0.000000E+0	0.000000E+0
