date	time	comment	HEAT_#96:_Volume_[sl/min]	HEAT_#96:_mass_[g/min]	HEAT_#96:_mass_[g/s]	shield_airshield_air_#96:_Volume_[sl/min]	shield_airshield_air_#96:_mass_[g/min]	shield_airshield_air_#96:_mass_[g/s]	T_Heater	T_Heater.set	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1_heat_in	ai12:_HEAT_T1_heat_in_Stabw	ai13:_HEAT_T2_core_out	ai13:_HEAT_T2_core_out_Stabw	ai14:_HEAT_T3_core_in	ai14:_HEAT_T3_core_in_Stabw	ai15:_HEAT_T4_heat_out	ai15:_HEAT_T4_heat_out_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
21.05.2025	14:50:08.3		3.277523E+0	4.237837E+0	7.063062E-2	3.277523E+0	4.237837E+0	7.063062E-2	5.797590E+2	5.800000E+2	1.006354E-3	3.316297E-3	2.147075E+1	4.000259E-3	2.849136E+0	4.356877E-3	5.186844E+2	1.760057E-2	3.387171E+2	1.748650E+0	7.812204E+1	4.258185E-1	4.579262E+2	5.251864E-3	8.619343E-1	9.976528E-2	2.308218E+1	6.224590E-3	5.984498E-1	1.942972E-3	2.216940E+1	2.601838E-3	1.919469E+0	5.023060E-3	2.214436E+1	6.267211E-3	6.308105E-1	4.025747E-3	2.221038E+1	1.896794E-3	2.228009E+1	1.630545E-3	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.044250E+0	3.100000E+0	4.200000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
21.05.2025	14:50:09.3		3.270029E+0	4.228148E+0	7.046913E-2	3.270029E+0	4.228148E+0	7.046913E-2	5.789955E+2	5.800000E+2	1.924260E-3	4.316125E-3	2.146056E+1	4.019693E-3	2.851125E+0	8.074025E-3	5.186515E+2	4.184400E-2	3.342671E+2	2.187693E+0	7.736708E+1	1.539999E-1	4.578959E+2	2.268610E-2	8.512505E-1	7.161935E-2	2.308396E+1	6.020000E-3	5.986558E-1	3.661831E-3	2.217107E+1	8.633525E-4	1.920607E+0	9.692638E-3	2.214298E+1	6.557242E-3	6.320633E-1	7.341690E-3	2.220987E+1	1.029522E-3	2.227925E+1	3.188838E-3	2.800000E+0	0.000000E+0	3.497067E+2	3.500000E+2	3.044250E+0	3.100000E+0	3.600000E-1	0.000000E+0	1.862194E-1	0.000000E+0	6.413417E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:50:10.3		3.269228E+0	4.227111E+0	7.045186E-2	3.269228E+0	4.227111E+0	7.045186E-2	5.804465E+2	5.800000E+2	1.822633E-3	1.133647E-2	2.146315E+1	6.858845E-3	2.850831E+0	6.173502E-3	5.186884E+2	6.923613E-3	3.350303E+2	1.477681E+0	7.741417E+1	2.491720E-1	4.578937E+2	1.902739E-2	8.315729E-1	1.153924E-1	2.309149E+1	1.899827E-3	5.986054E-1	2.010029E-3	2.217536E+1	3.590674E-3	1.919806E+0	5.937706E-3	2.215196E+1	5.720667E-3	6.314211E-1	3.999187E-3	2.221615E+1	4.632334E-3	2.227773E+1	6.962513E-3	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.059100E+0	3.100000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	4.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:50:11.3		3.267423E+0	4.224778E+0	7.041297E-2	3.267423E+0	4.224778E+0	7.041297E-2	5.788793E+2	5.800000E+2	2.805807E-3	7.766798E-3	2.146315E+1	5.457957E-3	2.856412E+0	4.025335E-3	5.187073E+2	1.069929E-2	3.303159E+2	3.703326E+0	7.782144E+1	2.033742E-1	4.578825E+2	1.531144E-2	8.332738E-1	1.437295E-1	2.308689E+1	6.380131E-3	5.981666E-1	1.025505E-3	2.216694E+1	6.108480E-3	1.918861E+0	2.829926E-3	2.214538E+1	6.129498E-3	6.306943E-1	2.349487E-3	2.220805E+1	9.545984E-3	2.227815E+1	4.441846E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.044250E+0	3.100000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
21.05.2025	14:50:12.3		3.267548E+0	4.224939E+0	7.041565E-2	3.267548E+0	4.224939E+0	7.041565E-2	5.814203E+2	5.800000E+2	1.270207E-3	4.688058E-3	2.145752E+1	9.338570E-3	2.859257E+0	1.001410E-2	5.186813E+2	2.279257E-2	3.294231E+2	3.489710E+0	7.807275E+1	6.461404E-2	4.578492E+2	1.036463E-2	8.423239E-1	1.042631E-1	2.308292E+1	1.014769E-2	5.984759E-1	5.610941E-3	2.216453E+1	5.624420E-3	1.920264E+0	1.621779E-2	2.213989E+1	8.490008E-3	6.319996E-1	1.369967E-2	2.220705E+1	9.868361E-3	2.226983E+1	1.009373E-2	3.200000E+0	0.000000E+0	3.495029E+2	3.500000E+2	3.044250E+0	3.100000E+0	3.002319E-1	0.000000E+0	2.496135E-1	0.000000E+0	7.505798E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.498840E-1	0.000000E+0
21.05.2025	14:50:13.3		3.277065E+0	4.237245E+0	7.062075E-2	3.277065E+0	4.237245E+0	7.062075E-2	5.794183E+2	5.800000E+2	1.362874E-3	4.283345E-3	2.146173E+1	4.486487E-3	2.865264E+0	6.934988E-3	5.186175E+2	4.372231E-2	3.332160E+2	3.966671E+0	7.787984E+1	7.742980E-2	4.578565E+2	1.143316E-2	8.435639E-1	6.243897E-2	2.308324E+1	6.892400E-3	5.982733E-1	3.313958E-3	2.217083E+1	7.932696E-3	1.918598E+0	8.217869E-3	2.215150E+1	1.609562E-3	6.307829E-1	5.587237E-3	2.221642E+1	5.748106E-4	2.227710E+1	6.437527E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.044250E+0	3.100000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
21.05.2025	14:50:14.3		3.270049E+0	4.228173E+0	7.046955E-2	3.270049E+0	4.228173E+0	7.046955E-2	5.804846E+2	5.800000E+2	1.885842E-3	4.943028E-3	2.145275E+1	8.650592E-3	2.860782E+0	6.163018E-3	5.186188E+2	2.589003E-2	3.353662E+2	3.039058E+0	7.779054E+1	1.780322E-1	4.578368E+2	3.348553E-3	8.381453E-1	5.937162E-2	2.307806E+1	6.712138E-3	5.982472E-1	2.159407E-3	2.216449E+1	8.071495E-3	1.918745E+0	5.924992E-3	2.213990E+1	4.982858E-3	6.311017E-1	4.498751E-3	2.220927E+1	3.317413E-3	2.227227E+1	7.301913E-3	2.893914E+0	0.000000E+0	3.496761E+2	3.500000E+2	3.055613E+0	3.100000E+0	3.140870E-1	0.000000E+0	1.882608E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:50:15.3		3.266277E+0	4.223297E+0	7.038828E-2	3.266277E+0	4.223297E+0	7.038828E-2	5.799027E+2	5.800000E+2	2.135914E-3	9.118687E-3	2.145494E+1	3.513826E-3	2.855812E+0	6.602226E-3	5.186481E+2	2.764131E-2	3.414862E+2	1.043732E+0	7.767190E+1	4.236814E-1	4.578312E+2	2.849321E-3	8.489185E-1	1.028302E-1	2.307692E+1	2.003784E-3	5.984871E-1	2.813016E-3	2.216957E+1	5.224801E-3	1.920000E+0	6.736609E-3	2.213278E+1	2.678172E-3	6.318098E-1	5.251836E-3	2.220288E+1	3.236400E-3	2.226896E+1	6.936028E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.051675E+0	3.100000E+0	4.200000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:50:16.3		3.267108E+0	4.224371E+0	7.040618E-2	3.267108E+0	4.224371E+0	7.040618E-2	5.820672E+2	5.800000E+2	1.370121E-3	4.151058E-3	2.146010E+1	2.506742E-3	2.846784E+0	3.892526E-3	5.186654E+2	3.750515E-2	3.353733E+2	2.896238E+0	7.759019E+1	3.144092E-1	4.578552E+2	6.622470E-3	8.569796E-1	7.336671E-2	2.309174E+1	3.802220E-3	5.987553E-1	2.441690E-3	2.216868E+1	3.305351E-3	1.921296E+0	9.636815E-3	2.214049E+1	2.542028E-3	6.327303E-1	7.803322E-3	2.221189E+1	5.218943E-3	2.226889E+1	3.465407E-3	2.400000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.051675E+0	3.100000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:50:17.3		3.263748E+0	4.220026E+0	7.033377E-2	3.263748E+0	4.220026E+0	7.033377E-2	5.789314E+2	5.800000E+2	2.008523E-3	6.537458E-3	2.146515E+1	5.453773E-3	2.843082E+0	5.247178E-3	5.186699E+2	3.606503E-2	3.273535E+2	3.141252E+0	7.726388E+1	1.084288E-1	4.578613E+2	1.476854E-3	8.696725E-1	1.030626E-1	2.309050E+1	4.608180E-3	5.979226E-1	3.110430E-3	2.217206E+1	5.861651E-3	1.919369E+0	8.266465E-3	2.214865E+1	4.967694E-3	6.309931E-1	5.936802E-3	2.221616E+1	3.553742E-3	2.227317E+1	3.968589E-3	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.051675E+0	3.100000E+0	3.000000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:50:18.3		3.267691E+0	4.225124E+0	7.041873E-2	3.267691E+0	4.225124E+0	7.041873E-2	5.818816E+2	5.800000E+2	3.684058E-3	1.342463E-2	2.145270E+1	1.896832E-3	2.841865E+0	7.444534E-3	5.186787E+2	2.326217E-2	3.305080E+2	5.763955E-1	7.717565E+1	1.608893E-1	4.578541E+2	4.279699E-3	8.407249E-1	6.654148E-2	2.307895E+1	2.706319E-4	5.984320E-1	3.909913E-3	2.216509E+1	1.321517E-3	1.920232E+0	6.705368E-3	2.214405E+1	1.660422E-3	6.319394E-1	4.590560E-3	2.220945E+1	3.496236E-3	2.226285E+1	1.304945E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.044250E+0	3.100000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.000000E-2	0.000000E+0
21.05.2025	14:50:19.3		3.270478E+0	4.228728E+0	7.047880E-2	3.270478E+0	4.228728E+0	7.047880E-2	5.790387E+2	5.800000E+2	3.319062E-3	1.469915E-2	2.145994E+1	5.708928E-3	2.829624E+0	1.234355E-2	5.186658E+2	1.527413E-2	3.326261E+2	6.092432E-1	7.711759E+1	4.232625E-1	4.578794E+2	1.231875E-2	8.421826E-1	5.761354E-2	2.308825E+1	4.575916E-3	5.976902E-1	6.823721E-3	2.216920E+1	7.263932E-3	1.920329E+0	1.000656E-2	2.214437E+1	3.272365E-3	6.321828E-1	7.140147E-3	2.221074E+1	2.254436E-3	2.226813E+1	3.608541E-3	2.855184E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.057051E+0	3.100000E+0	3.082776E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.293060E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.158612E-1	0.000000E+0
21.05.2025	14:50:20.3		3.261314E+0	4.216879E+0	7.028131E-2	3.261314E+0	4.216879E+0	7.028131E-2	5.810209E+2	5.800000E+2	7.405486E-4	1.544994E-3	2.146347E+1	9.174812E-3	2.832536E+0	8.749777E-3	5.187385E+2	3.716105E-2	3.329578E+2	1.684384E-1	7.699906E+1	6.035458E-1	4.578838E+2	4.859450E-3	8.443903E-1	1.059920E-1	2.308718E+1	1.646521E-3	5.985918E-1	2.938291E-3	2.216497E+1	5.085328E-3	1.919766E+0	4.528464E-3	2.214593E+1	5.585488E-3	6.319080E-1	3.545919E-3	2.221256E+1	4.353753E-3	2.227648E+1	1.011966E-2	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.051675E+0	3.100000E+0	2.400000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
21.05.2025	14:50:21.3		3.260225E+0	4.215471E+0	7.025786E-2	3.260225E+0	4.215471E+0	7.025786E-2	5.794185E+2	5.800000E+2	2.772978E-3	6.964252E-3	2.145412E+1	3.479156E-3	2.843803E+0	5.779822E-3	5.187243E+2	2.796496E-2	3.317643E+2	3.089368E-1	7.705988E+1	1.471329E-1	4.578768E+2	5.297453E-3	8.632475E-1	1.183937E-1	2.308753E+1	8.954008E-3	5.986519E-1	1.741221E-3	2.217349E+1	7.231853E-4	1.918308E+0	3.953488E-3	2.214422E+1	1.633933E-3	6.310016E-1	2.909322E-3	2.221343E+1	4.001530E-3	2.227505E+1	5.406512E-4	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.036825E+0	3.100000E+0	3.600000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
21.05.2025	14:50:22.3		3.258419E+0	4.213136E+0	7.021894E-2	3.255414E+0	4.209250E+0	7.015418E-2	5.814695E+2	5.800000E+2	1.399729E-3	3.722258E-3	2.145703E+1	3.352155E-3	2.841567E+0	6.733649E-3	5.186769E+2	4.656632E-2	3.319698E+2	4.783014E-1	7.717812E+1	1.787825E-1	4.579065E+2	1.258729E-2	8.811487E-1	9.368643E-2	2.309264E+1	3.923087E-3	5.991638E-1	2.405495E-3	2.217229E+1	3.364074E-3	1.919164E+0	5.292639E-3	2.213920E+1	4.712126E-3	6.318036E-1	4.010802E-3	2.220905E+1	5.033887E-3	2.227127E+1	2.575492E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.044250E+0	3.100000E+0	3.600000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
21.05.2025	14:50:23.3		3.265113E+0	4.221791E+0	7.036318E-2	3.263452E+0	4.219644E+0	7.032739E-2	5.783903E+2	5.800000E+2	1.466973E-3	5.365897E-3	2.145066E+1	9.286907E-4	2.841021E+0	3.477563E-3	5.186713E+2	5.059542E-2	3.327387E+2	1.612152E-1	7.718193E+1	1.045121E-1	4.579122E+2	4.505002E-3	8.510451E-1	8.880780E-2	2.309465E+1	1.391013E-3	5.987997E-1	2.734904E-3	2.216119E+1	3.364408E-3	1.918513E+0	7.355662E-3	2.214551E+1	1.740236E-3	6.315577E-1	5.384668E-3	2.220817E+1	5.800464E-4	2.226755E+1	1.276035E-3	3.600000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.044250E+0	3.100000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
21.05.2025	14:50:24.3		3.264540E+0	4.221050E+0	7.035084E-2	3.264540E+0	4.221050E+0	7.035084E-2	5.813093E+2	5.800000E+2	3.283761E-3	1.389978E-2	2.145309E+1	3.316530E-3	2.848842E+0	6.583934E-3	5.187982E+2	2.253184E-2	3.311998E+2	4.231493E-1	7.740177E+1	2.622361E-1	4.578916E+2	1.332769E-2	8.489115E-1	8.831476E-2	2.309357E+1	4.449950E-3	5.993790E-1	4.526920E-3	2.216272E+1	2.844626E-3	1.919724E+0	1.137966E-2	2.214490E+1	1.129430E-3	6.328639E-1	8.886842E-3	2.220458E+1	1.349265E-3	2.226988E+1	1.733038E-3	2.577291E+0	0.000000E+0	3.489716E+2	3.500000E+2	3.044250E+0	3.100000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	8.778386E-1	0.000000E+0	1.426129E-1	0.000000E+0	9.443229E-2	0.000000E+0
21.05.2025	14:50:25.3		3.263271E+0	4.219409E+0	7.032348E-2	3.256598E+0	4.210781E+0	7.017968E-2	5.797249E+2	5.800000E+2	2.864912E-3	1.309494E-2	2.145158E+1	2.582670E-3	2.844496E+0	5.772304E-3	5.187562E+2	3.160643E-2	3.307559E+2	6.693546E-1	7.714901E+1	7.530304E-2	4.579075E+2	8.802222E-4	8.336820E-1	1.227666E-1	2.309022E+1	3.038773E-3	5.988465E-1	3.396001E-3	2.217061E+1	3.222787E-3	1.918866E+0	6.636724E-3	2.214576E+1	3.625202E-3	6.316631E-1	4.600908E-3	2.220492E+1	1.402920E-3	2.227044E+1	2.514861E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.051675E+0	3.100000E+0	3.000000E-1	0.000000E+0	2.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
